              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.8100000000000000E+02   0.1800000000000000E+03   0.8025443509579840E-01   0.3562791940460854E+00  -0.3558160194072978E+00  -0.3790105981381133E+05  -0.6628557164950841E+05   0.5042760000000000E+02   0.5013913700000001E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.8500000000000000E+02   0.1800000000000000E+03   0.8025618970670896E-01   0.3551123419538722E+00  -0.3546540570741389E+00  -0.3790080758506015E+05  -0.6628557164950830E+05   0.5849420000000000E+02   0.5817990099999997E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9100000000000000E+02   0.1800000000000000E+03   0.8025732231205787E-01   0.3540793338585734E+00  -0.3536269003424275E+00  -0.3789930712015490E+05  -0.6628557164950833E+05   0.6966980000000000E+02   0.6932647699999995E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9500000000000000E+02   0.1800000000000000E+03   0.8025752532838748E-01   0.3538441384638079E+00  -0.3533932848926719E+00  -0.3789885169998751E+05  -0.6628557164950833E+05   0.7994660000000000E+02   0.7957167399999992E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1010000000000000E+03   0.1800000000000000E+03   0.8025759272422867E-01   0.3537543217769958E+00  -0.3533041030786873E+00  -0.3789866511922472E+05  -0.6628557164950836E+05   0.9627000000000000E+02   0.9584911000000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1110000000000000E+03   0.1800000000000000E+03   0.8025760051467533E-01   0.3537425188921647E+00  -0.3532923820412536E+00  -0.3789863936567215E+05  -0.6628557164950836E+05   0.1225632000000000E+03   0.1220705379999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1210000000000000E+03   0.1800000000000000E+03   0.8025760060785597E-01   0.3537423669679165E+00  -0.3532922307438396E+00  -0.3789863899269958E+05  -0.6628557164950842E+05   0.1565661000000000E+03   0.1559789470000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1310000000000000E+03   0.1800000000000000E+03   0.8025760060182345E-01   0.3537423648426583E+00  -0.3532922299435117E+00  -0.3789863899008322E+05  -0.6628557164950826E+05   0.1981987000000000E+03   0.1974977079999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1500000000000000E+02   0.1800000000000000E+03   0.8067664785666215E-01   0.2198122522151983E+00  -0.2129593782771410E+00  -0.3633360766746988E+05  -0.6628557165990639E+05   0.8707000000000000E+00   0.7888709999999719E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1900000000000000E+02   0.1800000000000000E+03   0.8205953175044853E-01   0.3184339464816439E+00  -0.3188303877706183E+00  -0.3730546735711653E+05  -0.6628557164992615E+05   0.1536900000000000E+01   0.1453064000000040E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.2300000000000000E+02   0.1800000000000000E+03   0.8073575668014109E-01   0.2371185864484216E+00  -0.2355189206061959E+00  -0.3718043850288644E+05  -0.6628557164950209E+05   0.2498600000000000E+01   0.2411532000000079E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.2700000000000000E+02   0.1800000000000000E+03   0.8061676049177373E-01   0.2901590092089835E+00  -0.2887984465512536E+00  -0.3735006850242741E+05  -0.6628557164949879E+05   0.3861000000000000E+01   0.3771601000000146E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.3100000000000000E+02   0.1800000000000000E+03   0.8033209831733150E-01   0.3307258411871152E+00  -0.3310757761165235E+00  -0.3752220330779818E+05  -0.6628557164949879E+05   0.5723200000000000E+01   0.5632153000000017E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.3500000000000000E+02   0.1800000000000000E+03   0.8018678164317865E-01   0.3361582672441810E+00  -0.3360068147850751E+00  -0.3765420852909981E+05  -0.6628557164949883E+05   0.8206099999999999E+01   0.8107330999999931E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.3900000000000000E+02   0.1800000000000000E+03   0.8038733852460125E-01   0.3386310439321064E+00  -0.3385218941355700E+00  -0.3774437441621389E+05  -0.6628557164949884E+05   0.1083430000000000E+02   0.1072215400000005E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.4300000000000000E+02   0.1800000000000000E+03   0.8033374486785244E-01   0.3465061257278637E+00  -0.3463588269604427E+00  -0.3779740272450037E+05  -0.6628557164949877E+05   0.1428940000000000E+02   0.1416123399999992E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.4700000000000000E+02   0.1800000000000000E+03   0.8037382550571344E-01   0.3521733614454306E+00  -0.3520128618510666E+00  -0.3783942177778716E+05  -0.6628557164949882E+05   0.1821990000000000E+02   0.1806423399999994E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.5100000000000000E+02   0.1800000000000000E+03   0.8042457612943794E-01   0.3590658912530136E+00  -0.3588827526500878E+00  -0.3786611985705224E+05  -0.6628557164949879E+05   0.2339810000000000E+02   0.2322867299999984E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.5500000000000000E+02   0.1800000000000000E+03   0.8043356605090070E-01   0.3583880422574399E+00  -0.3582829479134684E+00  -0.3786724407029940E+05  -0.6628557164949883E+05   0.2844980000000000E+02   0.2825095099999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.5900000000000000E+02   0.1800000000000000E+03   0.8047520139174684E-01   0.3576060069851353E+00  -0.3576052209952249E+00  -0.3785709294742687E+05  -0.6628557164949882E+05   0.3497150000000000E+02   0.3475168299999996E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.6500000000000000E+02   0.1800000000000000E+03   0.8048172545583974E-01   0.3547488752774637E+00  -0.3547446091217857E+00  -0.3785587339769590E+05  -0.6628557164949883E+05   0.4596990000000000E+02   0.4570032199999991E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.7100000000000000E+02   0.1800000000000000E+03   0.8048562565366575E-01   0.3525201579332405E+00  -0.3525322709520242E+00  -0.3785991893183472E+05  -0.6628557164949876E+05   0.6063880000000000E+02   0.6032392200000004E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.7500000000000000E+02   0.1800000000000000E+03   0.8048760041606902E-01   0.3531545035666595E+00  -0.3531605839181817E+00  -0.3786620985082477E+05  -0.6628557164949876E+05   0.7030840000000001E+02   0.6996026600000005E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.8100000000000000E+02   0.1800000000000000E+03   0.8048888530955838E-01   0.3545546943445770E+00  -0.3545550806322789E+00  -0.3787599430731451E+05  -0.6628557164949893E+05   0.8876090000000001E+02   0.8836138099999994E+02
