              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1873444004574480E+00   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.1273634352168808E-01  -0.2480042592948365E-02   0.2480042592948181E-02  -0.3519019342525338E+01  -0.3538166685934898E+01   0.4043060000000000E+02   0.4020858300000009E+02
   0.3063887062800405E+00   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.1934284303537608E-01  -0.1038575079673986E-02   0.1038575079674012E-02  -0.2158409680458908E+01  -0.2163446964292269E+01   0.4040630000000000E+02   0.4018468500000006E+02
   0.5010773693088243E+00   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.3057201712789196E-01  -0.4076783160100842E-03   0.4076783160100469E-03  -0.1321629520638457E+01  -0.1322861013278886E+01   0.4044230000000000E+02   0.4021961299999998E+02
   0.8194771050208541E+00   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.4922293125157632E-01  -0.1554921097869443E-03   0.1554921097870323E-03  -0.8085860861236234E+00  -0.8088764316095455E+00   0.4043200000000000E+02   0.4021033299999999E+02
   0.1340197675619777E+01   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.7964715365242407E-01  -0.5864003405765629E-04   0.5864003405765521E-04  -0.4945281998141979E+00  -0.4945954828555057E+00   0.4042780000000000E+02   0.4020572900000002E+02
   0.2191799866929710E+01   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.1281984455365298E+00  -0.2204694738883146E-04   0.2204694738887410E-04  -0.3024098248318752E+00  -0.3024252927907704E+00   0.4042180000000000E+02   0.4019842599999993E+02
   0.3584535881582904E+01   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.2022292150926505E+00  -0.8307259663201277E-05   0.8307259663191214E-05  -0.1849173882085346E+00  -0.1849209321353695E+00   0.4042830000000000E+02   0.4020559000000003E+02
   0.5862258539304575E+01   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.3037022716210901E+00  -0.3154535427633920E-05   0.3154535427528118E-05  -0.1130709194312222E+00  -0.1130717302982721E+00   0.4041700000000000E+02   0.4019421100000000E+02
   0.9587315155141839E+01   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.4152731892164627E+00  -0.1212868462300506E-05   0.1212868462182683E-05  -0.6913864079295538E-01  -0.6913882622701603E-01   0.4045000000000000E+02   0.4022629099999995E+02
   0.1567938555895148E+02   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.5064955909872281E+00  -0.4705515020835980E-06   0.4705515018596824E-06  -0.4227557573794550E-01  -0.4227561813584971E-01   0.4045500000000000E+02   0.4023307500000010E+02
   0.2564254199721458E+02   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.5908815392116441E+00  -0.1825445757152312E-06   0.1825445754630042E-06  -0.2584983454481964E-01  -0.2584984423802413E-01   0.4042290000000000E+02   0.4020124099999998E+02
   0.4193658977302963E+02   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.7373564535853655E+00  -0.7112958300831615E-07   0.7112958281490190E-07  -0.1580614034544009E-01  -0.1580614256148426E-01   0.4040430000000000E+02   0.4018204500000002E+02
   0.6858436897490154E+02   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.1010655610627238E+01  -0.2856114405509104E-07   0.2856114391892273E-07  -0.9664821469614107E-02  -0.9664821976237199E-02   0.4042690000000000E+02   0.4020484699999997E+02
   0.1121649541162877E+03   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.1426976623510425E+01  -0.1230738447372252E-07   0.1230738436743947E-07  -0.5909650734726245E-02  -0.5909650850547933E-02   0.4040780000000000E+02   0.4018574100000001E+02
   0.1834379629054093E+03   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.1878982202093065E+01  -0.5823742225477373E-08   0.5823742131742170E-08  -0.3613514351877224E-02  -0.3613514378355774E-02   0.4042770000000000E+02   0.4020581999999990E+02
   0.2999999999999995E+03   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1600000000000000E+03   0.2080873644869751E+01  -0.2863062135833362E-08   0.2863062094454348E-08  -0.2209519048929917E-02  -0.2209519054983300E-02   0.4041100000000000E+02   0.4018949799999996E+02
