              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1500000000000000E+02   0.2000000000000000E+03   0.7888193163312808E-01   0.3527960624817050E-01  -0.1310160763049544E-01  -0.3603208678055263E+05  -0.6628557165245651E+05   0.4539000000000000E+00   0.3234550000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1900000000000000E+02   0.2000000000000000E+03   0.8011466563906933E-01   0.2300233630991813E+00  -0.2328333238240024E+00  -0.3666651007672912E+05  -0.6628557164238110E+05   0.6423000000000000E+00   0.5503180000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+03   0.7935772774771667E-01   0.2839312178833524E+00  -0.2871223375819832E+00  -0.3708361298915636E+05  -0.6628557164196267E+05   0.9780000000000000E+00   0.8873570000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+03   0.7936473828637425E-01   0.3535095974210178E+00  -0.3539543025534815E+00  -0.3738729129570442E+05  -0.6628557164195877E+05   0.1427900000000000E+01   0.1335422000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+03   0.7907870250247773E-01   0.4016293530307180E+00  -0.4030926078140591E+00  -0.3762963677694194E+05  -0.6628557164195871E+05   0.1995100000000000E+01   0.1901082000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+03   0.7879349753982746E-01   0.4032818914069672E+00  -0.4044092837015931E+00  -0.3775103245951357E+05  -0.6628557164195877E+05   0.2927600000000000E+01   0.2828460000000001E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+03   0.7880811867132302E-01   0.3868915672615555E+00  -0.3877858760764741E+00  -0.3775952087246754E+05  -0.6628557164195877E+05   0.3669400000000000E+01   0.3572313000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+03   0.7869517414909576E-01   0.3789794199918157E+00  -0.3800141400702481E+00  -0.3776986797143289E+05  -0.6628557164195870E+05   0.4775600000000000E+01   0.4673636000000002E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.4700000000000000E+02   0.2000000000000000E+03   0.7873397015081263E-01   0.3848930207895039E+00  -0.3859491114109551E+00  -0.3779549995260788E+05  -0.6628557164195877E+05   0.6136800000000000E+01   0.6036249999999999E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.5100000000000000E+02   0.2000000000000000E+03   0.7885277286001555E-01   0.3894246650548348E+00  -0.3903818842469876E+00  -0.3782895563970030E+05  -0.6628557164195871E+05   0.7812600000000000E+01   0.7705305999999997E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.5500000000000000E+02   0.2000000000000000E+03   0.7893173594651688E-01   0.3988603661216835E+00  -0.4000175187929081E+00  -0.3785940371733747E+05  -0.6628557164195874E+05   0.9697800000000001E+01   0.9581772000000001E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.5900000000000000E+02   0.2000000000000000E+03   0.7901350477018491E-01   0.4040808587164702E+00  -0.4053275559992734E+00  -0.3789042497114070E+05  -0.6628557164195874E+05   0.1168090000000000E+02   0.1156008000000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.6500000000000000E+02   0.2000000000000000E+03   0.7906916895040741E-01   0.4105878055316299E+00  -0.4120214468134664E+00  -0.3792943258611458E+05  -0.6628557164195878E+05   0.1541020000000000E+02   0.1527092099999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.7100000000000000E+02   0.2000000000000000E+03   0.7911958617401403E-01   0.4112913697523077E+00  -0.4127652083259948E+00  -0.3795653093793809E+05  -0.6628557164195867E+05   0.1945530000000000E+02   0.1929174700000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.7500000000000000E+02   0.2000000000000000E+03   0.7913965310522979E-01   0.4067963283451175E+00  -0.4081828542657507E+00  -0.3796686463380314E+05  -0.6628557164195870E+05   0.2259460000000000E+02   0.2241084500000001E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.8100000000000000E+02   0.2000000000000000E+03   0.7914615365472651E-01   0.4035796635432563E+00  -0.4049190752420601E+00  -0.3798054321443503E+05  -0.6628557164195883E+05   0.2884360000000000E+02   0.2863593399999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.8500000000000000E+02   0.2000000000000000E+03   0.7914691582904171E-01   0.4035752689529339E+00  -0.4049065846734815E+00  -0.3798081239985499E+05  -0.6628557164195874E+05   0.3256790000000000E+02   0.3233999599999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.9100000000000000E+02   0.2000000000000000E+03   0.7914728934034118E-01   0.4040877526413945E+00  -0.4054045063618712E+00  -0.3796868424806917E+05  -0.6628557164195877E+05   0.3973010000000000E+02   0.3947613799999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.9500000000000000E+02   0.2000000000000000E+03   0.7914770472716186E-01   0.4041797202177244E+00  -0.4054894150461923E+00  -0.3796121678972334E+05  -0.6628557164195877E+05   0.4438230000000000E+02   0.4410454400000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1010000000000000E+03   0.2000000000000000E+03   0.7914812887757150E-01   0.4040939025375197E+00  -0.4053985184793609E+00  -0.3795581949777863E+05  -0.6628557164195880E+05   0.5375470000000000E+02   0.5345310499999997E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1110000000000000E+03   0.2000000000000000E+03   0.7914828791496771E-01   0.4040182004871564E+00  -0.4053212848522670E+00  -0.3795437646251327E+05  -0.6628557164195878E+05   0.6949100000000000E+02   0.6912168499999996E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1210000000000000E+03   0.2000000000000000E+03   0.7914829526430328E-01   0.4040134604791199E+00  -0.4053164838863876E+00  -0.3795433719468246E+05  -0.6628557164195883E+05   0.9133410000000001E+02   0.9090330800000004E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1310000000000000E+03   0.2000000000000000E+03   0.7914829538506954E-01   0.4040133729340347E+00  -0.4053163947388675E+00  -0.3795433687152444E+05  -0.6628557164195868E+05   0.1160879000000000E+03   0.1155883750000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1500000000000000E+02   0.2000000000000000E+03   0.8012432078159537E-01   0.3749209034999629E+00  -0.3667872275510938E+00  -0.3674912134524941E+05  -0.6628557165991893E+05   0.6392000000000000E+00   0.5479109999999991E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1900000000000000E+02   0.2000000000000000E+03   0.8122176969258506E-01   0.2804970128729966E+00  -0.2871730733702416E+00  -0.3678274810477292E+05  -0.6628557164993514E+05   0.1050800000000000E+01   0.9597049999999854E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+03   0.8036944589906860E-01   0.2483880404739565E+00  -0.2488617895475388E+00  -0.3707851863969575E+05  -0.6628557164951155E+05   0.1701100000000000E+01   0.1607941999999980E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+03   0.8013237693690219E-01   0.2763466232301781E+00  -0.2746801341149408E+00  -0.3734435015058695E+05  -0.6628557164950830E+05   0.2620000000000000E+01   0.2523935000000051E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+03   0.8001897950671480E-01   0.3186232986763849E+00  -0.3179975387898038E+00  -0.3753483021027104E+05  -0.6628557164950830E+05   0.3759800000000000E+01   0.3662370000000010E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+03   0.7992351896653462E-01   0.3385530157006121E+00  -0.3379306631533285E+00  -0.3768486231372375E+05  -0.6628557164950833E+05   0.5209000000000000E+01   0.5106876000000057E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+03   0.8000947278538453E-01   0.3510799803060641E+00  -0.3503305683142547E+00  -0.3779946528843759E+05  -0.6628557164950833E+05   0.7080300000000000E+01   0.6976696000000061E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+03   0.7987454618460120E-01   0.3614027376845204E+00  -0.3606231305815633E+00  -0.3786039256983747E+05  -0.6628557164950830E+05   0.9305000000000000E+01   0.9194448000000079E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.4700000000000000E+02   0.2000000000000000E+03   0.7981455017390994E-01   0.3569783957895882E+00  -0.3563508887410218E+00  -0.3785817562048395E+05  -0.6628557164950833E+05   0.1196130000000000E+02   0.1182391200000006E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.5100000000000000E+02   0.2000000000000000E+03   0.7980615739936742E-01   0.3518852375474305E+00  -0.3513355360565970E+00  -0.3785349970090763E+05  -0.6628557164950833E+05   0.1497160000000000E+02   0.1483257900000001E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.5500000000000000E+02   0.2000000000000000E+03   0.7979884942615784E-01   0.3485797430655235E+00  -0.3480458796145452E+00  -0.3785654080796033E+05  -0.6628557164950833E+05   0.1850460000000000E+02   0.1834392800000001E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.5900000000000000E+02   0.2000000000000000E+03   0.7987698624669534E-01   0.3478740728520754E+00  -0.3473480950755121E+00  -0.3787170157954811E+05  -0.6628557164950830E+05   0.2230870000000000E+02   0.2212707399999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.6500000000000000E+02   0.2000000000000000E+03   0.7995330394522751E-01   0.3528912319313098E+00  -0.3523596039074908E+00  -0.3789306794663710E+05  -0.6628557164950835E+05   0.2998480000000000E+02   0.2977379400000007E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.7100000000000000E+02   0.2000000000000000E+03   0.7999821087565485E-01   0.3568611951169869E+00  -0.3563373241280933E+00  -0.3791861986569304E+05  -0.6628557164950822E+05   0.3776570000000000E+02   0.3752193199999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.7500000000000000E+02   0.2000000000000000E+03   0.8000891618246030E-01   0.3591105265965834E+00  -0.3586041928964313E+00  -0.3793441567873348E+05  -0.6628557164950827E+05   0.4509770000000000E+02   0.4482805099999996E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.8100000000000000E+02   0.2000000000000000E+03   0.8001563373277921E-01   0.3611805805646872E+00  -0.3606986579535059E+00  -0.3795395505292356E+05  -0.6628557164950841E+05   0.5614480000000000E+02   0.5581533500000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.8500000000000000E+02   0.2000000000000000E+03   0.8001953738434092E-01   0.3601533679615149E+00  -0.3596735226652391E+00  -0.3795879753952379E+05  -0.6628557164950830E+05   0.6506820000000000E+02   0.6471323199999995E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9100000000000000E+02   0.2000000000000000E+03   0.8002200591073415E-01   0.3579542702970247E+00  -0.3574769437781817E+00  -0.3795551894240075E+05  -0.6628557164950833E+05   0.7677310000000000E+02   0.7638261399999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9500000000000000E+02   0.2000000000000000E+03   0.8002237337444912E-01   0.3571359828234607E+00  -0.3566598325688309E+00  -0.3795212002788061E+05  -0.6628557164950833E+05   0.8899360000000000E+02   0.8856914199999994E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1010000000000000E+03   0.2000000000000000E+03   0.8002242423082530E-01   0.3566743265393408E+00  -0.3561993552433338E+00  -0.3794944398155395E+05  -0.6628557164950836E+05   0.1063320000000000E+03   0.1058579640000000E+03
