              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.4800000000000000E+03   0.4903107391751611E-01   0.8452235983680285E-01  -0.8446385640222559E-01  -0.1809571018498182E+05  -0.6148412804544884E+05   0.2419184000000000E+03   0.2407808460000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.5000000000000000E+03   0.4903107411893697E-01   0.8452233935176821E-01  -0.8446384148759609E-01  -0.1809571036380933E+05  -0.6148412804544884E+05   0.2520076000000000E+03   0.2508203559999997E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.5200000000000000E+03   0.4903107390260571E-01   0.8452232826634319E-01  -0.8446383190579934E-01  -0.1809571024188220E+05  -0.6148412804544884E+05   0.2618874000000000E+03   0.2606515519999998E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.5400000000000000E+03   0.4903107377760712E-01   0.8452232772617628E-01  -0.8446382706774354E-01  -0.1809571016494008E+05  -0.6148412804544884E+05   0.2720151000000000E+03   0.2707339130000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.5600000000000000E+03   0.4903107402131810E-01   0.8452233420745685E-01  -0.8446383211541779E-01  -0.1809571019470454E+05  -0.6148412804544884E+05   0.2820433000000000E+03   0.2806698930000002E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.5800000000000000E+03   0.4903107378310279E-01   0.8452232848140147E-01  -0.8446383101043799E-01  -0.1809571032177645E+05  -0.6148412804544884E+05   0.2903373000000000E+03   0.2889552229999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.6000000000000000E+03   0.4903107401470797E-01   0.8452232661114353E-01  -0.8446382741852744E-01  -0.1809571015333936E+05  -0.6148412804544884E+05   0.3025797000000000E+03   0.3011493409999994E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.6200000000000000E+03   0.4903107381727556E-01   0.8452232952096651E-01  -0.8446382951481229E-01  -0.1809571010621197E+05  -0.6148412804544884E+05   0.3126297000000000E+03   0.3111507210000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.6400000000000000E+03   0.4903107397552425E-01   0.8452232256884444E-01  -0.8446382413282122E-01  -0.1809571022454604E+05  -0.6148412804544884E+05   0.3227484000000000E+03   0.3212209229999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.6600000000000000E+03   0.4903107376856876E-01   0.8452232419990487E-01  -0.8446383029411224E-01  -0.1809571014584832E+05  -0.6148412804544884E+05   0.3328099000000000E+03   0.3312366370000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9900000000000000E+02   0.6800000000000000E+03   0.4903107378885110E-01   0.8452232834286338E-01  -0.8446382657592343E-01  -0.1809571028085521E+05  -0.6148412804544884E+05   0.3428547000000000E+03   0.3412352200000005E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.2000000000000000E+02   0.9503257235158254E-03  -0.3396900950563972E+00   0.3396900178870393E+00  -0.1025032430244611E+05  -0.6148412804544884E+05   0.1082150000000000E+02   0.1077095899999949E+02
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.4000000000000000E+02   0.6445815740200278E-03   0.4775034156777971E-01  -0.4775039967804007E-01  -0.1473688153294945E+05  -0.6148412804544884E+05   0.2091550000000000E+02   0.2081721300000027E+02
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.6000000000000000E+02   0.4227089383066204E-03   0.5303801197841205E-01  -0.5303811488823965E-01  -0.1618455065776189E+05  -0.6148412804544884E+05   0.3099720000000000E+02   0.3085174000000006E+02
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.8000000000000000E+02   0.2847325200061061E-03   0.3235866413902971E-01  -0.3235809178142954E-01  -0.1689083428941199E+05  -0.6148412804544884E+05   0.4108330000000000E+02   0.4089049400000022E+02
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.1000000000000000E+03   0.2081346151487759E-03   0.2362992995359459E-01  -0.2363836722192252E-01  -0.1728765222159522E+05  -0.6148412804544884E+05   0.5114750000000000E+02   0.5090585599999940E+02
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.1200000000000000E+03   0.1630790057739388E-03   0.2113555804550234E-01  -0.2114503501201093E-01  -0.1755229906566635E+05  -0.6148412804544884E+05   0.6122540000000000E+02   0.6093602199999987E+02
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.1400000000000000E+03   0.1398230582375919E-03   0.1932515438449520E-01  -0.1929187725391656E-01  -0.1772047996933015E+05  -0.6148412804544884E+05   0.7132060000000000E+02   0.7098472700000002E+02
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.1600000000000000E+03   0.1259491890082830E-03   0.1824574630149625E-01  -0.1820554447611838E-01  -0.1781964358187801E+05  -0.6148412804544884E+05   0.8142100000000001E+02   0.8103661499999998E+02
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.1800000000000000E+03   0.1175531842719803E-03   0.1774610162065210E-01  -0.1768337172518345E-01  -0.1789063773085478E+05  -0.6148412804544884E+05   0.9146890000000000E+02   0.9103770500000064E+02
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.2000000000000000E+03   0.1120832082474787E-03   0.1766531705632901E-01  -0.1769761841296678E-01  -0.1795740813790257E+05  -0.6148412804544884E+05   0.1014508000000000E+03   0.1009729749999997E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.2200000000000000E+03   0.1089410800167630E-03   0.1798766340118215E-01  -0.1796640561215586E-01  -0.1802966906141149E+05  -0.6148412804544884E+05   0.1114971000000000E+03   0.1109711580000003E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.2400000000000000E+03   0.1068254046095721E-03   0.1809871504810665E-01  -0.1813070667598544E-01  -0.1807854748756024E+05  -0.6148412804544884E+05   0.1215497000000000E+03   0.1209763960000000E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.2600000000000000E+03   0.1056506954051227E-03   0.1827083906247665E-01  -0.1828603280729149E-01  -0.1810540198119543E+05  -0.6148412804544884E+05   0.1316835000000000E+03   0.1310620100000006E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.2800000000000000E+03   0.1052499020178798E-03   0.1825040483009783E-01  -0.1824017549282942E-01  -0.1811348487917742E+05  -0.6148412804544884E+05   0.1416556000000000E+03   0.1409870419999997E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.3000000000000000E+03   0.1051539696823351E-03   0.1821463833796130E-01  -0.1821301697355027E-01  -0.1811563614243863E+05  -0.6148412804544884E+05   0.1517212000000000E+03   0.1510034009999999E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.3200000000000000E+03   0.1051176280497932E-03   0.1822224118637867E-01  -0.1821997204039678E-01  -0.1811619360738276E+05  -0.6148412804544884E+05   0.1617816000000000E+03   0.1610172469999998E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.3400000000000000E+03   0.1051026006275965E-03   0.1822550316080649E-01  -0.1822375550516627E-01  -0.1811639318965255E+05  -0.6148412804544884E+05   0.1718412000000000E+03   0.1710291710000001E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.3600000000000000E+03   0.1050974353961583E-03   0.1822640128292295E-01  -0.1822490659009535E-01  -0.1811646312780258E+05  -0.6148412804544884E+05   0.1819137000000000E+03   0.1810556170000000E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.3800000000000000E+03   0.1050958847893672E-03   0.1822743049640170E-01  -0.1822591498204902E-01  -0.1811648506771670E+05  -0.6148412804544884E+05   0.1920506000000000E+03   0.1911193579999999E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.4000000000000000E+03   0.1050954484015174E-03   0.1822776194058171E-01  -0.1822623523712595E-01  -0.1811649124393203E+05  -0.6148412804544884E+05   0.2023053000000000E+03   0.2013321320000005E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.4200000000000000E+03   0.1050953254285850E-03   0.1822787953005182E-01  -0.1822635243062957E-01  -0.1811649301869851E+05  -0.6148412804544884E+05   0.2120704000000000E+03   0.2110612510000010E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.4400000000000000E+03   0.1050952840000584E-03   0.1822792152275396E-01  -0.1822639468702527E-01  -0.1811649348519196E+05  -0.6148412804544884E+05   0.2221188000000000E+03   0.2210700799999995E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.4600000000000000E+03   0.1050952726902039E-03   0.1822793806717901E-01  -0.1822641150330137E-01  -0.1811649373574252E+05  -0.6148412804544884E+05   0.2889968000000000E+03   0.2876867430000002E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.4800000000000000E+03   0.1050952696733222E-03   0.1822794415398166E-01  -0.1822641728871929E-01  -0.1811649373449813E+05  -0.6148412804544884E+05   0.3573431000000000E+03   0.3557523080000010E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.5000000000000000E+03   0.1050952687720030E-03   0.1822794631667628E-01  -0.1822641973792166E-01  -0.1811649380232213E+05  -0.6148412804544884E+05   0.3721103000000000E+03   0.3704528979999995E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.5200000000000000E+03   0.1050952685076561E-03   0.1822794718579844E-01  -0.1822642032715796E-01  -0.1811649371289962E+05  -0.6148412804544884E+05   0.3869676000000000E+03   0.3852451229999988E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.5400000000000000E+03   0.1050952684578128E-03   0.1822794745975007E-01  -0.1822642089215229E-01  -0.1811649377856732E+05  -0.6148412804544884E+05   0.4016573000000000E+03   0.3998698110000005E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.5600000000000000E+03   0.1050952684169502E-03   0.1822794756161799E-01  -0.1822642059290300E-01  -0.1811649381444060E+05  -0.6148412804544884E+05   0.4163525000000000E+03   0.4144996499999997E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.5800000000000000E+03   0.1050952685432848E-03   0.1822794760557867E-01  -0.1822642075458859E-01  -0.1811649383913343E+05  -0.6148412804544884E+05   0.4275978000000000E+03   0.4256906979999985E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.6000000000000000E+03   0.1050952684830781E-03   0.1822794756905777E-01  -0.1822642104740878E-01  -0.1811649374204899E+05  -0.6148412804544884E+05   0.4457765000000000E+03   0.4438022170000004E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.6200000000000000E+03   0.1050952683731752E-03   0.1822794763937619E-01  -0.1822642064111270E-01  -0.1811649373405471E+05  -0.6148412804544884E+05   0.4445382000000000E+03   0.4424894550000008E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.6400000000000000E+03   0.1050952683586932E-03   0.1822794753729843E-01  -0.1822642102620005E-01  -0.1811649369968081E+05  -0.6148412804544884E+05   0.4758768000000000E+03   0.4737606710000000E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.6600000000000000E+03   0.1050952683492191E-03   0.1822794753197283E-01  -0.1822642075743185E-01  -0.1811649374598362E+05  -0.6148412804544884E+05   0.4905670000000000E+03   0.4883924110000007E+03
   0.1000000000000000E-04   0.1000000000000000E-02   0.1900000000000000E+02   0.9900000000000000E+02   0.6800000000000000E+03   0.1050952683811870E-03   0.1822794759516696E-01  -0.1822642068833526E-01  -0.1811649370618137E+05  -0.6148412804544884E+05   0.5055213000000000E+03   0.5032828480000007E+03
