              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.9587315155141839E+01   0.0000000000000000E+00   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.4396642858889355E+00  -0.8370152396522904E-06   0.8370152389404400E-06  -0.6829953019941239E-01  -0.6830018276114885E-01   0.4699940000000000E+02   0.4672014500000000E+02
   0.1567938555895148E+02   0.0000000000000000E+00   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.7190124567976560E+00  -0.3129355359680201E-06   0.3129355354179480E-06  -0.4176267208781300E-01  -0.4176282130590765E-01   0.4699860000000000E+02   0.4671807699999999E+02
   0.2564254199721458E+02   0.0000000000000000E+00   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1175877727188309E+01  -0.1169998510210174E-06   0.1169998505082717E-06  -0.2553625543552553E-01  -0.2553628955179434E-01   0.4699470000000000E+02   0.4671630899999991E+02
   0.4193658977302963E+02   0.0000000000000000E+00   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1923055639168457E+01  -0.4374406766368444E-07   0.4374406718841807E-07  -0.1561440865209356E-01  -0.1561441645181280E-01   0.4699430000000000E+02   0.4671431699999994E+02
   0.6858436897490154E+02   0.0000000000000000E+00   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.3145017068557316E+01  -0.1635514201512523E-07   0.1635514149912983E-07  -0.9547587369773942E-02  -0.9547589152924172E-02   0.4699320000000000E+02   0.4671352200000001E+02
   0.1121649541162877E+03   0.0000000000000000E+00   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.5143452270215228E+01  -0.6114908537720354E-08   0.6114908080000296E-08  -0.5837967275244733E-02  -0.5837967682900628E-02   0.4700250000000000E+02   0.4672313099999997E+02
   0.1834379629054093E+03   0.0000000000000000E+00   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.8411755234044838E+01  -0.2286261058978910E-08   0.2286260623217831E-08  -0.3569682904333450E-02  -0.3569682997529681E-02   0.4699900000000000E+02   0.4672039900000004E+02
   0.2999999999999995E+03   0.0000000000000000E+00   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1375683780695194E+02  -0.8547947128377128E-09   0.8547941849091390E-09  -0.2182717902977040E-02  -0.2182717924283067E-02   0.4699740000000000E+02   0.4671879700000000E+02
   0.1000000000000000E-05   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.3586084882790548E-02   0.7494326185367670E-01  -0.7382175526030796E-01  -0.3027947904694452E+06  -0.6548153772849194E+06   0.4749000000000000E+02   0.4720837399999982E+02
   0.3000000000000000E-05   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.6756936632869542E-02   0.1486858264457345E+00  -0.1477598667893911E+00  -0.1023909405325265E+06  -0.2182717924283065E+06   0.4740340000000000E+02   0.4712235400000009E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1375248366091503E-01   0.2561412008408377E+00  -0.2558674552572040E+00  -0.3135590922899634E+05  -0.6548153772849185E+05   0.4713240000000000E+02   0.4685288900000000E+02
   0.1635430285249606E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1836801765433483E-01   0.2942290236805655E+00  -0.2941239766454484E+00  -0.1936803855212217E+05  -0.4003933296276081E+05   0.4711830000000000E+02   0.4683854700000006E+02
   0.2674632217911607E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2397345152387138E-01   0.3062495382867158E+00  -0.3062258175762716E+00  -0.1197515737680051E+05  -0.2448244558260084E+05   0.4707730000000000E+02   0.4679715099999999E+02
   0.4374174531076974E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2938374296557434E-01   0.2675352379000086E+00  -0.2675324105564414E+00  -0.7412629285164861E+04  -0.1497003314871608E+05   0.4703530000000000E+02   0.4675567800000022E+02
   0.7153657501090776E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.3125796651527995E-01   0.1702792835076985E+00  -0.1702790570688878E+00  -0.4596141198204784E+04  -0.9153574618089751E+04   0.4698860000000000E+02   0.4670994800000017E+02
   0.1169930812758687E-03   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2736326110591132E-01   0.5547573227571967E-01  -0.5547570624469996E-01  -0.2856761144372058E+04  -0.5597043604150143E+04   0.4698910000000000E+02   0.4670948799999996E+02
   0.1913340282832243E-03   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2030206076740247E-01  -0.2091859949596509E-01   0.2091860299250377E-01  -0.1781484380400339E+04  -0.3422367590126837E+04   0.4699070000000000E+02   0.4671081200000026E+02
   0.3129134644531899E-03   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1369390637825530E-01  -0.4877447401537817E-01   0.4877447411844779E-01  -0.1115775302945544E+04  -0.2092640463487872E+04   0.4699160000000000E+02   0.4671149700000024E+02
   0.5117481564291227E-03   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.8886666381336960E-02  -0.4880144834015063E-01   0.4880144891223566E-01  -0.7024150796219403E+03  -0.1279565679052156E+04   0.4699410000000000E+02   0.4671517100000028E+02
   0.8369284334448408E-03   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.5760363460400315E-02  -0.3966389661804170E-01   0.3966389693493381E-01  -0.4445440639178098E+03  -0.7824030718966794E+03   0.4700490000000000E+02   0.4672547399999985E+02
   0.1368738106642202E-02   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.3852456764011020E-02  -0.3040035570344444E-01   0.3040035582574041E-01  -0.2828187210737657E+03  -0.4784080855988710E+03   0.4699670000000000E+02   0.4671651699999984E+02
   0.2238475752177861E-02   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2764639622034127E-02  -0.2377065706114799E-01   0.2377065709769106E-01  -0.1808838724457538E+03  -0.2925273488657786E+03   0.4699350000000000E+02   0.4671417700000029E+02
   0.3660871037908570E-02   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2227386245274003E-02  -0.1975878316275696E-01   0.1975878316005381E-01  -0.1163361109711229E+03  -0.1788687365668612E+03   0.4698540000000000E+02   0.4670524099999966E+02
   0.5987099365788832E-02   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2075015935126558E-02  -0.1749450062688397E-01   0.1749450061402285E-01  -0.7528590768249815E+02  -0.1093710555442975E+03   0.4698500000000000E+02   0.4670704200000000E+02
   0.9791483623609773E-02   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2209094995251419E-02  -0.1623656055347499E-01   0.1623656054256837E-01  -0.4907016814424140E+02  -0.6687601209953435E+02   0.4699390000000000E+02   0.4671504000000004E+02
   0.1601328885557698E-01   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2566098058757723E-02  -0.1514074579739166E-01   0.1514074579018532E-01  -0.3217780639565483E+02  -0.4089199808925358E+02   0.4699010000000000E+02   0.4671203700000024E+02
   0.2618861756086058E-01   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.3103126790207239E-02  -0.1319446192671111E-01   0.1319446192230863E-01  -0.2108020361431286E+02  -0.2500381609541522E+02   0.4701490000000000E+02   0.4673366299999998E+02
   0.4282965828785110E-01   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.3850742540826887E-02  -0.1011431379557689E-01   0.1011431379296223E-01  -0.1366719831826009E+02  -0.1528883029801482E+02   0.4701160000000000E+02   0.4673231800000030E+02
   0.7004492027084348E-01   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.4975569944697742E-02  -0.6703727483460140E-02   0.6703727482004436E-02  -0.8729622184656293E+01  -0.9348506283581127E+01   0.4699190000000000E+02   0.4671206400000028E+02
   0.1145535839388316E+00   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.6763056599909775E-02  -0.3792149846424327E-02   0.3792149845747089E-02  -0.5501109879595750E+01  -0.5716236496228454E+01   0.4699770000000000E+02   0.4671755100000019E+02
   0.1873444004574480E+00   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.9733650475664261E-02  -0.1814414691803284E-02   0.1814414691581727E-02  -0.3429745609222536E+01  -0.3495249261179011E+01   0.4701120000000000E+02   0.4673104100000000E+02
   0.3063887062800405E+00   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1482223171652836E-01  -0.7642873005080893E-03   0.7642873004668010E-03  -0.2119709784771900E+01  -0.2137204681057714E+01   0.4700470000000000E+02   0.4672521699999970E+02
   0.5010773693088243E+00   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2344780131574286E-01  -0.3002815572058980E-03   0.3002815572066844E-03  -0.1302516112054125E+01  -0.1306814910017106E+01   0.4700060000000000E+02   0.4672168600000032E+02
   0.8194771050208541E+00   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.3777321307631756E-01  -0.1143432219583246E-03   0.1143432219624172E-03  -0.7980497151124728E+00  -0.7990648832931766E+00   0.4699860000000000E+02   0.4671787499999982E+02
   0.1340197675619777E+01   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.6117201620559110E-01  -0.4306130316490917E-04   0.4306130316682878E-04  -0.4883603882940619E+00  -0.4885961147351628E+00   0.4700260000000000E+02   0.4672267199999987E+02
   0.2191799866929710E+01   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.9863356234178171E-01  -0.1623377863068918E-04   0.1623377863115408E-04  -0.2987026110945825E+00  -0.2987569199017193E+00   0.4700240000000000E+02   0.4672193400000015E+02
   0.3584535881582904E+01   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1562086790374776E+00  -0.6189764287406072E-05   0.6189764287071452E-05  -0.1826654092903866E+00  -0.1826778693022198E+00   0.4700240000000000E+02   0.4672262600000022E+02
   0.5862258539304575E+01   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.2367591482592278E+00  -0.2418429557905665E-05   0.2418429557261470E-05  -0.1116973346129404E+00  -0.1117001873756660E+00   0.4700060000000000E+02   0.4672170499999993E+02
   0.9587315155141839E+01   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.3301642529508462E+00  -0.9777289920111638E-06   0.9777289912482679E-06  -0.6829953019941221E-01  -0.6830018276114885E-01   0.4700370000000000E+02   0.4672430100000020E+02
   0.1567938555895148E+02   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.4168529775300472E+00  -0.4026777102638059E-06   0.4026777095230103E-06  -0.4176267208779813E-01  -0.4176282130590765E-01   0.4703560000000000E+02   0.4675545800000009E+02
   0.2564254199721458E+02   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.5089767959369951E+00  -0.1636117200824724E-06   0.1636117195262085E-06  -0.2553625543551925E-01  -0.2553628955179434E-01   0.4704520000000000E+02   0.4676490500000000E+02
   0.4193658977302963E+02   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.6619605414647269E+00  -0.6546477483552303E-07   0.6546477450988693E-07  -0.1561440865209174E-01  -0.1561441645181280E-01   0.4703580000000000E+02   0.4675649599999997E+02
   0.6858436897490154E+02   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.9302452566880818E+00  -0.2669003274388477E-07   0.2669003255666113E-07  -0.9547587369773477E-02  -0.9547589152924172E-02   0.4700660000000000E+02   0.4672576200000003E+02
   0.1121649541162877E+03   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1325546654400975E+01  -0.1164042169387234E-07   0.1164042154511209E-07  -0.5837967275244619E-02  -0.5837967682900628E-02   0.4700750000000000E+02   0.4672708000000011E+02
   0.1834379629054093E+03   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1742724170248157E+01  -0.5560723844122350E-08   0.5560723716983545E-08  -0.3569682904333423E-02  -0.3569682997529681E-02   0.4701020000000000E+02   0.4673127699999986E+02
   0.2999999999999995E+03   0.3000000000000000E-03   0.1900000000000000E+02   0.7900000000000000E+02   0.1800000000000000E+03   0.1918083702713175E+01  -0.2740201406617060E-08   0.2740201291793322E-08  -0.2182717902977033E-02  -0.2182717924283067E-02   0.4700240000000000E+02   0.4672269199999982E+02
