              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.2000000000000000E+02   0.7624828471082463E-01   0.2558569827975535E-01  -0.2558284840611922E-01  -0.8731881621023729E+04  -0.6148412804544884E+05   0.2900270000000000E+02   0.2884246300000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.4000000000000000E+02   0.5749966910502686E-01   0.2426663809687764E+00  -0.2426667675365258E+00  -0.1409334245461953E+05  -0.6148412804544884E+05   0.5517480000000000E+02   0.5497344000000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.6000000000000000E+02   0.5407865607968939E-01   0.2285444193644341E+00  -0.2285442942005852E+00  -0.1590060863054532E+05  -0.6148412804544884E+05   0.8170410000000000E+02   0.8140503900000002E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.8000000000000000E+02   0.5256858558355739E-01   0.1611282806288845E+00  -0.1611281837323559E+00  -0.1673462113603891E+05  -0.6148412804544884E+05   0.1083463000000000E+03   0.1079488960000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.1000000000000000E+03   0.5166860458887917E-01   0.1087900990702126E+00  -0.1087801134957794E+00  -0.1719062747327840E+05  -0.6148412804544884E+05   0.1348226000000000E+03   0.1343291280000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.1200000000000000E+03   0.5104031924478877E-01   0.8119319919648631E-01  -0.8121994863531781E-01  -0.1748285850523256E+05  -0.6148412804544884E+05   0.1612598000000000E+03   0.1606682560000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.1400000000000000E+03   0.5052008565123751E-01   0.7358272145890861E-01  -0.7357184776904376E-01  -0.1766484961112452E+05  -0.6148412804544884E+05   0.1879431000000000E+03   0.1872548720000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.1600000000000000E+03   0.5011380551688824E-01   0.7997734736406219E-01  -0.7999811342675882E-01  -0.1777700058079140E+05  -0.6148412804544884E+05   0.2144238000000000E+03   0.2136384280000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.1800000000000000E+03   0.4985772333400014E-01   0.8613355036705399E-01  -0.8606208123357366E-01  -0.1785691821283622E+05  -0.6148412804544884E+05   0.2411727000000000E+03   0.2402879120000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.2000000000000000E+03   0.4965053322500321E-01   0.8936096001563491E-01  -0.8947006240306117E-01  -0.1792520686884227E+05  -0.6148412804544884E+05   0.2677607000000000E+03   0.2667763140000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.2200000000000000E+03   0.4945220116422568E-01   0.9189098209527639E-01  -0.9246599418145779E-01  -0.1798478984581325E+05  -0.6148412804544884E+05   0.2937095000000000E+03   0.2926268140000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9900000000000000E+02   0.2400000000000000E+03   0.4929164885666335E-01   0.9276981546446722E-01  -0.9357278055893202E-01  -0.1802438858674399E+05  -0.6148412804544884E+05   0.3203816000000000E+03   0.3192014899999999E+03
