              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.6300000000000000E+02   0.1400000000000000E+03   0.4330384880093390E+00   0.6767193476430973E-01  -0.6825422766584131E-01   0.3113055164083756E+05   0.6548153772849184E+05   0.1122990000000000E+02   0.2158160800000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.7500000000000000E+02   0.1400000000000000E+03   0.4327273552672836E+00   0.7037269355827137E-01  -0.7088268728598435E-01   0.3114883033813497E+05   0.6548153772849186E+05   0.1682620000000000E+02   0.3346285100000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.6300000000000000E+02   0.1400000000000000E+03   0.4331077215065851E+00   0.6523034098020188E-01  -0.6534116836135831E-01   0.3115162937202201E+05   0.6548153772849273E+05   0.1726590000000000E+02   0.3433414300000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.7500000000000000E+02   0.1400000000000000E+03   0.4328039485578106E+00   0.6588935882437350E-01  -0.6591881024353836E-01   0.3114665323011082E+05   0.6548153772849278E+05   0.2985960000000000E+02   0.5944083499999999E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.6300000000000000E+02   0.1400000000000000E+03   0.1399335790281061E-01   0.2494906449988729E+00  -0.2492653198846298E+00   0.3116006809938720E+05   0.6548153772849184E+05   0.1036970000000000E+02   0.2059129799999999E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.7500000000000000E+02   0.1400000000000000E+03   0.1396731470481787E-01   0.2492298303525821E+00  -0.2490339456445592E+00   0.3117759253991150E+05   0.6548153772849186E+05   0.1673500000000000E+02   0.3327229399999999E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.6300000000000000E+02   0.1400000000000000E+03   0.1398815224381607E-01   0.2516788295310283E+00  -0.2516236741877296E+00   0.3118156450744013E+05   0.6548153772849273E+05   0.1739440000000000E+02   0.3459264199999998E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.7500000000000000E+02   0.1400000000000000E+03   0.1396313539860174E-01   0.2495665360182915E+00  -0.2495338358859487E+00   0.3117677618759041E+05   0.6548153772849278E+05   0.2998770000000000E+02   0.5969545599999998E+02
