              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2000000000000000E+02   0.7624828484533118E-01   0.2558352824250557E-01  -0.2558584932759118E-01  -0.8731879016142509E+04  -0.6148412804544884E+05   0.1429558000000000E+03   0.1424871800000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4000000000000000E+02   0.5749966895798471E-01   0.2426672305621364E+00  -0.2426668255215206E+00  -0.1409334168814127E+05  -0.6148412804544884E+05   0.2751814000000000E+03   0.2743874280000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.6000000000000000E+02   0.5407865586078296E-01   0.2285447203170301E+00  -0.2285442864447944E+00  -0.1590060884727678E+05  -0.6148412804544884E+05   0.4075835000000000E+03   0.4064059510000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.8000000000000000E+02   0.5256858897643782E-01   0.1611255667893589E+00  -0.1611258971343620E+00  -0.1673461708289583E+05  -0.6148412804544884E+05   0.5399977000000000E+03   0.5384360980000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1000000000000000E+03   0.5166988406609219E-01   0.1084522218979673E+00  -0.1084521363324779E+00  -0.1718940166468819E+05  -0.6148412804544884E+05   0.6723691000000000E+03   0.6704165840000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1200000000000000E+03   0.5106445125414327E-01   0.8366765030737046E-01  -0.8366753507566027E-01  -0.1746271885487634E+05  -0.6148412804544884E+05   0.8045676000000000E+03   0.8022299730000002E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1400000000000000E+03   0.5063519464224329E-01   0.7920273698585764E-01  -0.7920307042368828E-01  -0.1763862414309960E+05  -0.6148412804544884E+05   0.9371570000000000E+03   0.9344422680000002E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1600000000000000E+03   0.5032359054832975E-01   0.8357134622824502E-01  -0.8357256789311217E-01  -0.1775855952836622E+05  -0.6148412804544884E+05   0.1069104100000000E+04   0.1065956963000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1800000000000000E+03   0.5009222821117003E-01   0.8873588381214369E-01  -0.8873557283785952E-01  -0.1784483070467885E+05  -0.6148412804544884E+05   0.1201014200000000E+04   0.1197521994000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2000000000000000E+03   0.4991127000671624E-01   0.9126245315706601E-01  -0.9126973600143509E-01  -0.1791411578509518E+05  -0.6148412804544884E+05   0.1332646400000000E+04   0.1328802367000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2200000000000000E+03   0.4976188184474332E-01   0.9052269739470077E-01  -0.9052443557583001E-01  -0.1796842872198973E+05  -0.6148412804544884E+05   0.1464708700000000E+04   0.1460435293000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2400000000000000E+03   0.4961274836749100E-01   0.9006846390207007E-01  -0.9006514387141265E-01  -0.1800673434970710E+05  -0.6148412804544884E+05   0.1598282200000000E+04   0.1593634336000001E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2600000000000000E+03   0.4947634177800088E-01   0.8906784557277911E-01  -0.8905691828785824E-01  -0.1803499573508214E+05  -0.6148412804544884E+05   0.1729147900000000E+04   0.1724107239000001E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2800000000000000E+03   0.4938442910631739E-01   0.8862879928807077E-01  -0.8862043955405594E-01  -0.1805684375668856E+05  -0.6148412804544884E+05   0.1863259500000000E+04   0.1857772717000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3000000000000000E+03   0.4931329045585672E-01   0.8872810574729093E-01  -0.8872891704855401E-01  -0.1807413464662648E+05  -0.6148412804544884E+05   0.1995424100000000E+04   0.1989594448000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3200000000000000E+03   0.4925377747558433E-01   0.8898594633750075E-01  -0.8899501450164175E-01  -0.1808882561220606E+05  -0.6148412804544884E+05   0.2127801300000000E+04   0.2121626399000001E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3400000000000000E+03   0.4920183482736127E-01   0.8923656367437977E-01  -0.8923830001442769E-01  -0.1810187433885169E+05  -0.6148412804544884E+05   0.2411986800000000E+04   0.2253742981000003E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3600000000000000E+03   0.4915921732482267E-01   0.8920665484790077E-01  -0.8917389064258345E-01  -0.1811426199412616E+05  -0.6148412804544884E+05   0.2390699400000000E+04   0.2383699191000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3800000000000000E+03   0.4912760924523890E-01   0.8898802000534495E-01  -0.8895937948543101E-01  -0.1812248460257998E+05  -0.6148412804544884E+05   0.2522912100000000E+04   0.2515545791999997E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4000000000000000E+03   0.4910542395549789E-01   0.8902465742533545E-01  -0.8897967351370673E-01  -0.1812818764357478E+05  -0.6148412804544884E+05   0.2655389100000000E+04   0.2647659831000001E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4200000000000000E+03   0.4909139861787998E-01   0.8879303903856936E-01  -0.8873945863695246E-01  -0.1813208481198070E+05  -0.6148412804544884E+05   0.2788752700000000E+04   0.2780674822999998E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4400000000000000E+03   0.4908149342136395E-01   0.8876622306272451E-01  -0.8868560966834209E-01  -0.1813487701012642E+05  -0.6148412804544884E+05   0.2921229500000000E+04   0.2912738944000004E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4600000000000000E+03   0.4907492644859838E-01   0.8869219139340256E-01  -0.8860432096895889E-01  -0.1813690094399423E+05  -0.6148412804544884E+05   0.3053431100000000E+04   0.3044553560000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4800000000000000E+03   0.4907162514617441E-01   0.8854861426626719E-01  -0.8845681754440694E-01  -0.1813787729292267E+05  -0.6148412804544884E+05   0.3185919200000000E+04   0.3176624999000000E+04
