              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.2400000000000000E+03   0.7995390230922508E-01   0.3623482664028387E+00  -0.3623690247249267E+00  -0.3796229147314673E+05  -0.6628557164949889E+05   0.1475447000000000E+03   0.1469259850000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.2600000000000000E+03   0.7987356999352599E-01   0.3627774359782752E+00  -0.3628005940777900E+00  -0.3797262967304022E+05  -0.6628557164949889E+05   0.1597933000000000E+03   0.1591247570000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.2800000000000000E+03   0.7983660942631965E-01   0.3630366193592474E+00  -0.3630671577956508E+00  -0.3797785312416221E+05  -0.6628557164949889E+05   0.1779463000000000E+03   0.1738116829999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.3000000000000000E+03   0.7981948188444583E-01   0.3630525288780582E+00  -0.3630853578433966E+00  -0.3798035695311970E+05  -0.6628557164949889E+05   0.1907272000000000E+03   0.1862275670000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.3200000000000000E+03   0.7981232922391222E-01   0.3631099995220582E+00  -0.3631446743180152E+00  -0.3798164128113219E+05  -0.6628557164949889E+05   0.2030908000000000E+03   0.1984541939999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.3400000000000000E+03   0.7980978666485433E-01   0.3631350148989034E+00  -0.3631701524713855E+00  -0.3798220885558378E+05  -0.6628557164949889E+05   0.2151777000000000E+03   0.2105812960000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.3600000000000000E+03   0.7980904223204252E-01   0.3631428205592023E+00  -0.3631775805623451E+00  -0.3798244123368320E+05  -0.6628557164949889E+05   0.2264375000000000E+03   0.2226911720000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.3800000000000000E+03   0.7980884634357197E-01   0.3631424978109999E+00  -0.3631772771395075E+00  -0.3798250339663594E+05  -0.6628557164949889E+05   0.2383009000000000E+03   0.2341762370000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.4000000000000000E+03   0.7980879764936721E-01   0.3631421889046864E+00  -0.3631770369563735E+00  -0.3798251512977608E+05  -0.6628557164949889E+05   0.2516026000000000E+03   0.2468634439999996E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.4200000000000000E+03   0.7980878634759753E-01   0.3631420891632893E+00  -0.3631769503452929E+00  -0.3798251704770762E+05  -0.6628557164949889E+05   0.2644900000000000E+03   0.2591850359999999E+03
