              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+02   0.4994478483615593E-01   0.6661059363149026E+00  -0.6661063742621633E+00  -0.2952181836558136E+05  -0.6628557164950830E+05   0.4188000000000000E+00   0.4086040000000111E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+02   0.4994478489218000E-01   0.6661058856412959E+00  -0.6661063506657277E+00  -0.2952181861341510E+05  -0.6628557164950833E+05   0.5699000000000000E+00   0.5593300000000028E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+02   0.4994478487137506E-01   0.6661058769767454E+00  -0.6661063418955605E+00  -0.2952181854702132E+05  -0.6628557164950833E+05   0.7830000000000000E+00   0.7718519999999955E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+02   0.4994478486432961E-01   0.6661058789876356E+00  -0.6661063457180121E+00  -0.2952181859741815E+05  -0.6628557164950830E+05   0.1025000000000000E+01   0.1012619000000001E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.4700000000000000E+02   0.2000000000000000E+02   0.4994478487456702E-01   0.6661058775663105E+00  -0.6661063420163462E+00  -0.2952181854558237E+05  -0.6628557164950833E+05   0.1315900000000000E+01   0.1300611000000004E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.5100000000000000E+02   0.2000000000000000E+02   0.4994478487817325E-01   0.6661058747799324E+00  -0.6661063423323281E+00  -0.2952181858358262E+05  -0.6628557164950833E+05   0.1637200000000000E+01   0.1620195999999993E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.5500000000000000E+02   0.2000000000000000E+02   0.4994478488449348E-01   0.6661058752118637E+00  -0.6661063389706288E+00  -0.2952181849621381E+05  -0.6628557164950833E+05   0.2016000000000000E+01   0.1997731000000002E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.5900000000000000E+02   0.2000000000000000E+02   0.4994478490006011E-01   0.6661058770654911E+00  -0.6661063454986352E+00  -0.2952181853281923E+05  -0.6628557164950830E+05   0.2429200000000000E+01   0.2409458999999998E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.6500000000000000E+02   0.2000000000000000E+02   0.4994478489487203E-01   0.6661058807614930E+00  -0.6661063443303082E+00  -0.2952181864653079E+05  -0.6628557164950835E+05   0.3241100000000000E+01   0.3217026000000004E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.7100000000000000E+02   0.2000000000000000E+02   0.4994478488730839E-01   0.6661058744068732E+00  -0.6661063294346433E+00  -0.2952181830444215E+05  -0.6628557164950822E+05   0.4108800000000000E+01   0.4081339000000000E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.7500000000000000E+02   0.2000000000000000E+02   0.4994478485036592E-01   0.6661058658164523E+00  -0.6661063281637961E+00  -0.2952181825694440E+05  -0.6628557164950827E+05   0.4807500000000000E+01   0.4777383999999998E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.8100000000000000E+02   0.2000000000000000E+02   0.4994478487490346E-01   0.6661058702549849E+00  -0.6661063376012830E+00  -0.2952181836331922E+05  -0.6628557164950841E+05   0.6083800000000000E+01   0.6047945999999996E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.8500000000000000E+02   0.2000000000000000E+02   0.4994478484600714E-01   0.6661058762204065E+00  -0.6661063337140359E+00  -0.2952181828997945E+05  -0.6628557164950830E+05   0.6956000000000000E+01   0.6918088999999995E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.9100000000000000E+02   0.2000000000000000E+02   0.4994478486734312E-01   0.6661058689018440E+00  -0.6661063331424286E+00  -0.2952181834309362E+05  -0.6628557164950833E+05   0.8309799999999999E+01   0.8267689000000004E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.9500000000000000E+02   0.2000000000000000E+02   0.4994478490755656E-01   0.6661058586156186E+00  -0.6661063443415435E+00  -0.2952181834193712E+05  -0.6628557164950833E+05   0.9570300000000000E+01   0.9524011000000002E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.1010000000000000E+03   0.2000000000000000E+02   0.4994478487169730E-01   0.6661058807733782E+00  -0.6661063592591426E+00  -0.2952181891547783E+05  -0.6628557164950836E+05   0.1143520000000000E+02   0.1138325000000000E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.1110000000000000E+03   0.2000000000000000E+02   0.4994478486553110E-01   0.6661058751008634E+00  -0.6661063392859315E+00  -0.2952181869531625E+05  -0.6628557164950836E+05   0.1472550000000000E+02   0.1466432400000002E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.1210000000000000E+03   0.2000000000000000E+02   0.4994478487704478E-01   0.6661058771440883E+00  -0.6661063478211134E+00  -0.2952181863726765E+05  -0.6628557164950842E+05   0.1883800000000000E+02   0.1876410300000001E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.1310000000000000E+03   0.2000000000000000E+02   0.4994478485554134E-01   0.6661058872005632E+00  -0.6661063575119135E+00  -0.2952181898415464E+05  -0.6628557164950826E+05   0.2371530000000000E+02   0.2362739999999999E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1500000000000000E+02   0.2000000000000000E+02   0.4991205889154128E-01   0.6544070341184010E+00  -0.6555408551735280E+00  -0.2954128794561333E+05  -0.6628557165990639E+05   0.1102000000000000E+00   0.1007360000000119E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1900000000000000E+02   0.2000000000000000E+02   0.4994382471247372E-01   0.6637678135022881E+00  -0.6639332568210873E+00  -0.2952095678135357E+05  -0.6628557164992615E+05   0.1917000000000000E+00   0.1818859999999916E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+02   0.4994418043982549E-01   0.6659367671534349E+00  -0.6659378946282636E+00  -0.2952176985839170E+05  -0.6628557164950209E+05   0.3116000000000000E+00   0.3020230000000197E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+02   0.4994425177257666E-01   0.6661140230657154E+00  -0.6661137849970432E+00  -0.2952181145258705E+05  -0.6628557164949879E+05   0.4761000000000000E+00   0.4657339999999976E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+02   0.4994425493385376E-01   0.6661119402381040E+00  -0.6661118725808043E+00  -0.2952181867658728E+05  -0.6628557164949879E+05   0.6965000000000000E+00   0.6856760000000008E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+02   0.4994425497885836E-01   0.6661118954377026E+00  -0.6661118548981962E+00  -0.2952181895042668E+05  -0.6628557164949883E+05   0.1003700000000000E+01   0.9913280000000100E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+02   0.4994425496838776E-01   0.6661118920702754E+00  -0.6661118434211409E+00  -0.2952181889660085E+05  -0.6628557164949884E+05   0.1316800000000000E+01   0.1303157999999996E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+02   0.4994425498067354E-01   0.6661118870744422E+00  -0.6661118444696615E+00  -0.2952181893969745E+05  -0.6628557164949877E+05   0.1743200000000000E+01   0.1726816999999983E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.4700000000000000E+02   0.2000000000000000E+02   0.4994425494906395E-01   0.6661118944988478E+00  -0.6661118436537437E+00  -0.2952181888755071E+05  -0.6628557164949882E+05   0.2201500000000000E+01   0.2183223999999996E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.5100000000000000E+02   0.2000000000000000E+02   0.4994425495592070E-01   0.6661118885632328E+00  -0.6661118494069908E+00  -0.2952181889700239E+05  -0.6628557164949879E+05   0.2814300000000000E+01   0.2792634999999990E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.5500000000000000E+02   0.2000000000000000E+02   0.4994425497329739E-01   0.6661118912519362E+00  -0.6661118467728459E+00  -0.2952181890533768E+05  -0.6628557164949883E+05   0.3432900000000000E+01   0.3407945000000012E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.5900000000000000E+02   0.2000000000000000E+02   0.4994425497361768E-01   0.6661118886136548E+00  -0.6661118464777298E+00  -0.2952181891458127E+05  -0.6628557164949882E+05   0.4239000000000000E+01   0.4211598000000009E+01
