              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2000000000000000E+02   0.4941250519269870E+00   0.4522656839022003E-01  -0.4522661785289756E-01  -0.2136384706199503E+05  -0.6548153772849284E+05   0.1403382000000000E+03   0.1398823740000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4000000000000000E+02   0.4509446440934065E+00   0.1183070507040180E+00  -0.1183070994817677E+00  -0.2744711969704299E+05  -0.6548153772849284E+05   0.2698478000000000E+03   0.2690646620000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.6000000000000000E+02   0.4423694101530767E+00   0.1413928626263547E-01  -0.1413925984831325E-01  -0.2939420312767300E+05  -0.6548153772849284E+05   0.3997195000000000E+03   0.3985634740000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.8000000000000000E+02   0.4382904236355340E+00   0.2227338260322492E-01  -0.2227345817433648E-01  -0.3025782997927599E+05  -0.6548153772849284E+05   0.5294114000000000E+03   0.5278788550000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1000000000000000E+03   0.4357386683952469E+00   0.4978936267199796E-01  -0.4979090432544259E-01  -0.3071178899653826E+05  -0.6548153772849284E+05   0.6590100000000000E+03   0.6571052569999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1200000000000000E+03   0.4340857719690611E+00   0.6121239570777568E-01  -0.6121399741398298E-01  -0.3097740489159506E+05  -0.6548153772849284E+05   0.7886962000000000E+03   0.7864103700000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1400000000000000E+03   0.4330112625144300E+00   0.6460052007843978E-01  -0.6460196882043978E-01  -0.3114485774546042E+05  -0.6548153772849284E+05   0.9181577000000000E+03   0.9154976580000002E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1600000000000000E+03   0.4323001648200267E+00   0.6534573256602473E-01  -0.6534635967315858E-01  -0.3125672136773953E+05  -0.6548153772849284E+05   0.1048205300000000E+04   0.1045137474000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.1800000000000000E+03   0.4318096049915254E+00   0.6567452191133660E-01  -0.6567018057278379E-01  -0.3133480153777421E+05  -0.6548153772849284E+05   0.1177589700000000E+04   0.1174194044000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2000000000000000E+03   0.4314528003437734E+00   0.6605172596198523E-01  -0.6604484542549650E-01  -0.3139059306782895E+05  -0.6548153772849284E+05   0.1307668500000000E+04   0.1303892794000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2200000000000000E+03   0.4311851436286429E+00   0.6653559465127061E-01  -0.6652824932022794E-01  -0.3143071840398214E+05  -0.6548153772849284E+05   0.1437324200000000E+04   0.1433122563000001E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2400000000000000E+03   0.4309834340703779E+00   0.6694467095968197E-01  -0.6693486534114441E-01  -0.3145973116508310E+05  -0.6548153772849284E+05   0.1567216600000000E+04   0.1562698115000001E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2600000000000000E+03   0.4308331129512227E+00   0.6721369866466741E-01  -0.6719907609688519E-01  -0.3148093254986563E+05  -0.6548153772849284E+05   0.1696686700000000E+04   0.1691791890000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.2800000000000000E+03   0.4307178558966581E+00   0.6737155307592138E-01  -0.6735177457704639E-01  -0.3149655510169646E+05  -0.6548153772849284E+05   0.1825774200000000E+04   0.1820499939000001E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3000000000000000E+03   0.4306367355299413E+00   0.6755455295014777E-01  -0.6753414390891049E-01  -0.3150804476558683E+05  -0.6548153772849284E+05   0.1954838700000000E+04   0.1949158675000001E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3200000000000000E+03   0.4305853011633229E+00   0.6775119744326132E-01  -0.6773443071817578E-01  -0.3151633339863599E+05  -0.6548153772849284E+05   0.2085454600000000E+04   0.2079408675999999E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3400000000000000E+03   0.4305520299071467E+00   0.6787877281141373E-01  -0.6786933544238823E-01  -0.3152288849151055E+05  -0.6548153772849284E+05   0.2215052000000000E+04   0.2208603234999999E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3600000000000000E+03   0.4305314818196064E+00   0.6790773400856938E-01  -0.6790182936584786E-01  -0.3152786324755256E+05  -0.6548153772849284E+05   0.2345262700000000E+04   0.2338472421000002E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.3800000000000000E+03   0.4305194291429408E+00   0.6785786996866278E-01  -0.6785296239821545E-01  -0.3153214992232287E+05  -0.6548153772849284E+05   0.2475020000000000E+04   0.2467821410000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4000000000000000E+03   0.4305127648030257E+00   0.6788481922251378E-01  -0.6788074061412278E-01  -0.3153380127734804E+05  -0.6548153772849284E+05   0.2604967500000000E+04   0.2597376740000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4200000000000000E+03   0.4305091520726054E+00   0.6789932615628619E-01  -0.6789479101113435E-01  -0.3153470390309956E+05  -0.6548153772849284E+05   0.2734533000000000E+04   0.2726625027999999E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4400000000000000E+03   0.4305072478729829E+00   0.6790049990644416E-01  -0.6789534685334436E-01  -0.3153520192545614E+05  -0.6548153772849284E+05   0.2864730100000000E+04   0.2856395460000003E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4600000000000000E+03   0.4305062469983805E+00   0.6789921434738572E-01  -0.6789360971060367E-01  -0.3153548740146486E+05  -0.6548153772849284E+05   0.2993469100000000E+04   0.2984743442999999E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.4800000000000000E+03   0.4305057563244788E+00   0.6789628256155913E-01  -0.6789037920965368E-01  -0.3153565268399407E+05  -0.6548153772849284E+05   0.3124773900000000E+04   0.3115673596000001E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.5000000000000000E+03   0.4305055170139596E+00   0.6789450667276459E-01  -0.6788837143628547E-01  -0.3153573482266158E+05  -0.6548153772849284E+05   0.3253325000000000E+04   0.3243938974999997E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.5200000000000000E+03   0.4305054087118381E+00   0.6789395561141685E-01  -0.6788770429704633E-01  -0.3153577293969225E+05  -0.6548153772849284E+05   0.3382999300000000E+04   0.3373088206000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1750000000000000E+03   0.5400000000000000E+03   0.4305053623975463E+00   0.6789387056941557E-01  -0.6788757486458398E-01  -0.3153578875082517E+05  -0.6548153772849284E+05   0.3513948800000000E+04   0.3503783094000006E+04
