              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.9100000000000000E+02   0.1400000000000000E+03   0.1442376179236303E-01   0.2244119789142176E+00  -0.2240816174403925E+00  -0.3774753565521803E+05  -0.6628557164950833E+05   0.5390830000000000E+02   0.5363760500000001E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.9500000000000000E+02   0.1400000000000000E+03   0.1442376181071436E-01   0.2244120237934726E+00  -0.2240816615321852E+00  -0.3774753612811097E+05  -0.6628557164950833E+05   0.6246570000000000E+02   0.6217079899999999E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.1010000000000000E+03   0.1400000000000000E+03   0.1442376181389271E-01   0.2244120294815529E+00  -0.2240816672687341E+00  -0.3774753618078220E+05  -0.6628557164950836E+05   0.7450160000000000E+02   0.7417344200000002E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.1110000000000000E+03   0.1400000000000000E+03   0.1442376181427340E-01   0.2244120299152987E+00  -0.2240816675584984E+00  -0.3774753618169461E+05  -0.6628557164950836E+05   0.9531050000000000E+02   0.9492517800000007E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.1210000000000000E+03   0.1400000000000000E+03   0.1442376181359048E-01   0.2244120296227400E+00  -0.2240816674435809E+00  -0.3774753618277462E+05  -0.6628557164950842E+05   0.1223425000000000E+03   0.1218828470000000E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.1900000000000000E+02   0.1310000000000000E+03   0.1400000000000000E+03   0.1442376181417774E-01   0.2244120298118415E+00  -0.2240816673109223E+00  -0.3774753617896398E+05  -0.6628557164950826E+05   0.1537771000000000E+03   0.1532308880000000E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1500000000000000E+02   0.1400000000000000E+03   0.1415460400619332E-01   0.4863198317284086E-01  -0.4684487640035319E-01  -0.3667395362477144E+05  -0.6628557165990639E+05   0.6790000000000000E+00   0.6152429999999640E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1900000000000000E+02   0.1400000000000000E+03   0.1378922148699724E-01   0.1738885863195049E+00  -0.1741500681353788E+00  -0.3745157875890939E+05  -0.6628557164992615E+05   0.1206600000000000E+01   0.1141704000000118E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.2300000000000000E+02   0.1400000000000000E+03   0.1435374732232063E-01   0.1508912600062042E+00  -0.1488799428567652E+00  -0.3734916712193615E+05  -0.6628557164950209E+05   0.1939200000000000E+01   0.1871767999999975E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.2700000000000000E+02   0.1400000000000000E+03   0.1403701118849417E-01   0.2121236892804897E+00  -0.2123212290654830E+00  -0.3750336146707308E+05  -0.6628557164949879E+05   0.3019300000000000E+01   0.2950235000000021E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.3100000000000000E+02   0.1400000000000000E+03   0.1405377462980648E-01   0.2205705997761767E+00  -0.2209185505172798E+00  -0.3762010533208741E+05  -0.6628557164949879E+05   0.4488200000000000E+01   0.4415029000000004E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.3500000000000000E+02   0.1400000000000000E+03   0.1408688763193004E-01   0.2187597445061927E+00  -0.2188919955676938E+00  -0.3766471425621005E+05  -0.6628557164949883E+05   0.6436600000000000E+01   0.6351944999999887E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.3900000000000000E+02   0.1400000000000000E+03   0.1407865626512658E-01   0.2207128807227222E+00  -0.2207532140952901E+00  -0.3769803108834522E+05  -0.6628557164949884E+05   0.8516800000000000E+01   0.8419589000000087E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.4300000000000000E+02   0.1400000000000000E+03   0.1411937509382013E-01   0.2202007457714857E+00  -0.2200540085017752E+00  -0.3771602922792618E+05  -0.6628557164949877E+05   0.1115620000000000E+02   0.1104982900000005E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.4700000000000000E+02   0.1400000000000000E+03   0.1410013223183243E-01   0.2235117068842059E+00  -0.2233502341133398E+00  -0.3774816486867276E+05  -0.6628557164949882E+05   0.1424110000000000E+02   0.1412331900000004E+02
