              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+02   0.2552946952687307E+00   0.1063812567955433E+00  -0.1176058242003756E+00   0.2581239120223168E+05   0.2049470934529261E+06   0.1305000000000000E+00   0.2074515999999676E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+02   0.2542667079032954E+00   0.3527402352060930E+00  -0.3527121296124434E+00   0.2573116342921604E+05   0.2049470934866346E+06   0.1862000000000000E+00   0.2964218999999957E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+02   0.2541452851877155E+00   0.3517664713411355E+00  -0.3520669535832779E+00   0.2568824464118383E+05   0.2049470934848436E+06   0.2512000000000000E+00   0.4000490999999784E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+02   0.2541463170621732E+00   0.3486733706354502E+00  -0.3498604313976604E+00   0.2568665509784232E+05   0.2049470934848301E+06   0.3396000000000000E+00   0.5411590000000160E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+02   0.2541499967374887E+00   0.3472968472521299E+00  -0.3475209496866599E+00   0.2568671152874014E+05   0.2049470934848295E+06   0.4243000000000000E+00   0.6763368999999784E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+02   0.2541504537571270E+00   0.3471596133176324E+00  -0.3477774016876783E+00   0.2568667666496136E+05   0.2049470934848293E+06   0.5286000000000000E+00   0.8424625000000106E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.4700000000000000E+02   0.2000000000000000E+02   0.2541505008547769E+00   0.3471173630320539E+00  -0.3475878446809082E+00   0.2568645466182827E+05   0.2049470934848292E+06   0.5998000000000000E+00   0.9561970000000201E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.5100000000000000E+02   0.2000000000000000E+02   0.2541505033778675E+00   0.3471686075738917E+00  -0.3472123329565698E+00   0.2568678019338131E+05   0.2049470934848293E+06   0.7255000000000000E+00   0.1156750599999987E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.5500000000000000E+02   0.2000000000000000E+02   0.2541504909198561E+00   0.3471712646796234E+00  -0.3492446920834462E+00   0.2568624954165331E+05   0.2049470934848295E+06   0.8458000000000000E+00   0.1348541899999964E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.5900000000000000E+02   0.2000000000000000E+02   0.2541505004444308E+00   0.3471555640039339E+00  -0.3475881687503777E+00   0.2568667623021869E+05   0.2049470934848294E+06   0.9893000000000000E+00   0.1577582899999970E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.6500000000000000E+02   0.2000000000000000E+02   0.2541504983594233E+00   0.3471282897114218E+00  -0.3478390577176998E+00   0.2568666574481062E+05   0.2049470934848292E+06   0.1256100000000000E+01   0.2003227100000004E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.7100000000000000E+02   0.2000000000000000E+02   0.2541505007606996E+00   0.3471678011149585E+00  -0.3459686949245384E+00   0.2568686123175565E+05   0.2049470934848295E+06   0.1525900000000000E+01   0.2433747600000015E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.7500000000000000E+02   0.2000000000000000E+02   0.2541504996159940E+00   0.3470142419451921E+00  -0.3476133520521033E+00   0.2568662526478557E+05   0.2049470934848295E+06   0.1753500000000000E+01   0.2797047800000018E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.8100000000000000E+02   0.2000000000000000E+02   0.2541504957502653E+00   0.3471039246394290E+00  -0.3473649096601232E+00   0.2568661030464636E+05   0.2049470934848291E+06   0.2118700000000000E+01   0.3379857799999991E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.8500000000000000E+02   0.2000000000000000E+02   0.2541504791514901E+00   0.3473568131856379E+00  -0.3468380798982887E+00   0.2568664388507454E+05   0.2049470934848293E+06   0.2379100000000000E+01   0.3795684500000016E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.9100000000000000E+02   0.2000000000000000E+02   0.2541504881608159E+00   0.3470556939896992E+00  -0.3477553607076493E+00   0.2568686849783075E+05   0.2049470934848296E+06   0.2882000000000000E+01   0.4598251200000004E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.9500000000000000E+02   0.2000000000000000E+02   0.2541504824677945E+00   0.3473963043246695E+00  -0.3462544929570562E+00   0.2568659044836142E+05   0.2049470934848291E+06   0.3185100000000000E+01   0.5082127300000002E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1010000000000000E+03   0.2000000000000000E+02   0.2541504783031866E+00   0.3474866303754919E+00  -0.3467848734922275E+00   0.2568629391456877E+05   0.2049470934848293E+06   0.3693600000000000E+01   0.5893748699999969E+02
