              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1500000000000000E+02   0.1400000000000000E+03   0.7889208992455797E-01   0.3515869445176011E-01  -0.1297358201235959E-01  -0.3603206960737729E+05  -0.6628557165245651E+05   0.3396000000000000E+00   0.2291940000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1900000000000000E+02   0.1400000000000000E+03   0.8021458866501523E-01   0.2304091614692301E+00  -0.2332812414412771E+00  -0.3666644889742947E+05  -0.6628557164238110E+05   0.4509000000000000E+00   0.3857890000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2300000000000000E+02   0.1400000000000000E+03   0.7970174777759934E-01   0.2842575722718110E+00  -0.2874783905932718E+00  -0.3708272140101841E+05  -0.6628557164196267E+05   0.6797000000000000E+00   0.6166630000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2700000000000000E+02   0.1400000000000000E+03   0.7981704255879724E-01   0.3577475136031539E+00  -0.3584006623050491E+00  -0.3737731292853345E+05  -0.6628557164195877E+05   0.1001400000000000E+01   0.9370850000000002E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.3100000000000000E+02   0.1400000000000000E+03   0.7979404181494247E-01   0.3989893114683829E+00  -0.4004883887727162E+00  -0.3758367692117809E+05  -0.6628557164195871E+05   0.1386900000000000E+01   0.1321410000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.3500000000000000E+02   0.1400000000000000E+03   0.7975652709825824E-01   0.3894588541369557E+00  -0.3895570478104923E+00  -0.3763198013427246E+05  -0.6628557164195877E+05   0.2361200000000000E+01   0.2290738000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.3900000000000000E+02   0.1400000000000000E+03   0.8006734194655556E-01   0.3845011096743394E+00  -0.3857245557266942E+00  -0.3763130555102916E+05  -0.6628557164195877E+05   0.2562800000000000E+01   0.2495119000000001E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.4300000000000000E+02   0.1400000000000000E+03   0.8015496573668948E-01   0.3727777977603863E+00  -0.3739347528127505E+00  -0.3761677609751632E+05  -0.6628557164195870E+05   0.3368700000000000E+01   0.3298020999999999E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.4700000000000000E+02   0.1400000000000000E+03   0.8031927204042284E-01   0.3768619564005802E+00  -0.3776592683181327E+00  -0.3764468355198976E+05  -0.6628557164195877E+05   0.4365900000000000E+01   0.4294833000000001E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.5100000000000000E+02   0.1400000000000000E+03   0.8037252138204611E-01   0.3817097619549434E+00  -0.3824745311612215E+00  -0.3767337579496202E+05  -0.6628557164195871E+05   0.5460900000000000E+01   0.5386864000000001E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.5500000000000000E+02   0.1400000000000000E+03   0.8039877844513189E-01   0.3875072221157075E+00  -0.3883875748635096E+00  -0.3769738837772791E+05  -0.6628557164195874E+05   0.6774700000000000E+01   0.6696214000000001E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.5900000000000000E+02   0.1400000000000000E+03   0.8040364895215499E-01   0.3913597802062558E+00  -0.3923047158777285E+00  -0.3771783836761796E+05  -0.6628557164195874E+05   0.8206400000000000E+01   0.8122326999999999E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.6500000000000000E+02   0.1400000000000000E+03   0.8040998757409962E-01   0.3910741819631914E+00  -0.3920241430923282E+00  -0.3773244242871855E+05  -0.6628557164195878E+05   0.1092390000000000E+02   0.1081760000000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.7100000000000000E+02   0.1400000000000000E+03   0.8041358951498347E-01   0.3891648601886327E+00  -0.3900921303069873E+00  -0.3773513069738054E+05  -0.6628557164195867E+05   0.1365640000000000E+02   0.1353723000000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.7500000000000000E+02   0.1400000000000000E+03   0.8041434384857726E-01   0.3886437483134868E+00  -0.3895647165618653E+00  -0.3773535073316765E+05  -0.6628557164195870E+05   0.1591540000000000E+02   0.1579160199999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.8100000000000000E+02   0.1400000000000000E+03   0.8041460546260953E-01   0.3884450517171067E+00  -0.3893637518791683E+00  -0.3773538246738523E+05  -0.6628557164195883E+05   0.2021360000000000E+02   0.2006550100000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.8500000000000000E+02   0.1400000000000000E+03   0.8041462970998682E-01   0.3884254999076746E+00  -0.3893439811147427E+00  -0.3773538207503214E+05  -0.6628557164195874E+05   0.2281430000000000E+02   0.2265597300000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.9100000000000000E+02   0.1400000000000000E+03   0.8041463449237195E-01   0.3884215103412815E+00  -0.3893399483573123E+00  -0.3773538137555876E+05  -0.6628557164195877E+05   0.2774370000000000E+02   0.2756768400000001E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.9500000000000000E+02   0.1400000000000000E+03   0.8041463473535368E-01   0.3884213007672621E+00  -0.3893397369175452E+00  -0.3773538128645878E+05  -0.6628557164195877E+05   0.3158860000000000E+02   0.3138926400000000E+02
