              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1500000000000000E+02   0.2000000000000000E+03   0.1454681872416712E+00  -0.7560649334030873E+01   0.1441402047076641E+02   0.3303941480906823E+05   0.2049469897322168E+06   0.4323000000000000E+00   0.4462263000000000E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1900000000000000E+02   0.2000000000000000E+03   0.1645760832326772E+00  -0.1712211938082621E+00  -0.1177039314335025E+00   0.4561759964278812E+05   0.2049470945541784E+06   0.3565000000000000E+00   0.5605331000000000E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+03   0.1637559579627172E+00   0.1030040622369310E+01  -0.1355113822104210E+01   0.5103889367447831E+05   0.2049470934529223E+06   0.4889000000000000E+00   0.7724289000000001E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+03   0.1638255391704687E+00   0.9801931105740816E+00  -0.1095181688600542E+01   0.5386344856464420E+05   0.2049470934866292E+06   0.6619000000000000E+00   0.1048806400000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+03   0.1655330569217962E+00   0.5406347324438436E+00  -0.5654428427924905E+00   0.5535284382912492E+05   0.2049470934848379E+06   0.8410000000000000E+00   0.1333978500000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+03   0.1649360906537368E+00   0.1065303144927590E+00  -0.1135463417604377E+00   0.5598841424183176E+05   0.2049470934848244E+06   0.2002600000000000E+01   0.2165745800000001E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+03   0.1642857994334384E+00   0.2478723911725017E+00  -0.2747253015549623E+00   0.5647562895524131E+05   0.2049470934848237E+06   0.1443700000000000E+01   0.2296058500000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+03   0.1639108336726119E+00   0.3509282501440647E+00  -0.3801838842676563E+00   0.5703682220395812E+05   0.2049470934848237E+06   0.1816900000000000E+01   0.2892294600000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.4700000000000000E+02   0.2000000000000000E+03   0.1640769131453376E+00   0.2393698338171606E+00  -0.2574641305919296E+00   0.5756856369347549E+05   0.2049470934848237E+06   0.2199500000000000E+01   0.3503169700000001E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.5100000000000000E+02   0.2000000000000000E+03   0.1638247154264090E+00   0.1468292725419156E+00  -0.1602903613880516E+00   0.5798166770399641E+05   0.2049470934848237E+06   0.2649900000000000E+01   0.4221694099999999E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.5500000000000000E+02   0.2000000000000000E+03   0.1631702952065524E+00   0.1484184363188393E+00  -0.1613989763005268E+00   0.5831408539300811E+05   0.2049470934848237E+06   0.3207100000000000E+01   0.5111072600000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.5900000000000000E+02   0.2000000000000000E+03   0.1621015812105772E+00   0.1551634521308943E+00  -0.1644389752447502E+00   0.5858036877763532E+05   0.2049470934848237E+06   0.3695400000000000E+01   0.5889891900000001E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.6500000000000000E+02   0.2000000000000000E+03   0.1617946293240178E+00   0.1787904271023041E+00  -0.1847313786099067E+00   0.5889153734173306E+05   0.2049470934848235E+06   0.4609300000000000E+01   0.7346723400000002E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.7100000000000000E+02   0.2000000000000000E+03   0.1623967449859541E+00   0.2250574797684788E+00  -0.2322076213459721E+00   0.5913961925449395E+05   0.2049470934848237E+06   0.5275800000000000E+01   0.8409643100000000E+02
