              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1310000000000000E+03   0.4000000000000000E+02   0.5749966896509472E-01   0.2426669854542961E+00  -0.2426667780191629E+00  -0.1409334191659553E+05  -0.6148412804544878E+05   0.3715050000000000E+02   0.1477970790000036E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1410000000000000E+03   0.4000000000000000E+02   0.5749966868442264E-01   0.2426659299809900E+00  -0.2426667915937765E+00  -0.1409334211670056E+05  -0.6148412804544882E+05   0.4521550000000000E+02   0.1797262840000039E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1510000000000000E+03   0.4000000000000000E+02   0.5749966876849864E-01   0.2426675901419894E+00  -0.2426668302962892E+00  -0.1409334171537434E+05  -0.6148412804544882E+05   0.5264890000000000E+02   0.2089087470000013E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1610000000000000E+03   0.4000000000000000E+02   0.5749966906036320E-01   0.2426668909850055E+00  -0.2426668286185656E+00  -0.1409334182826386E+05  -0.6148412804544883E+05   0.6662230000000000E+02   0.2576573720000015E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1710000000000000E+03   0.4000000000000000E+02   0.5749966866612765E-01   0.2426674124087637E+00  -0.2426667931322905E+00  -0.1409334164983179E+05  -0.6148412804544879E+05   0.7888600000000000E+02   0.3017181819999969E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1810000000000000E+03   0.4000000000000000E+02   0.5749966910732421E-01   0.2426665907142558E+00  -0.2426667747669778E+00  -0.1409334146824218E+05  -0.6148412804544860E+05   0.9076400000000000E+02   0.3459972680000064E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1910000000000000E+03   0.4000000000000000E+02   0.5749966885590337E-01   0.2426670648163915E+00  -0.2426668074325246E+00  -0.1409333947878075E+05  -0.6148412804544883E+05   0.1052737000000000E+03   0.3991056769999996E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2010000000000000E+03   0.4000000000000000E+02   0.5749966878921564E-01   0.2426671042425670E+00  -0.2426668062366048E+00  -0.1409334178860025E+05  -0.6148412804544892E+05   0.1221672000000000E+03   0.4617785719999956E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2110000000000000E+03   0.4000000000000000E+02   0.5749966890284694E-01   0.2426668547683852E+00  -0.2426668072596582E+00  -0.1409333996360248E+05  -0.6148412804544882E+05   0.1372038000000000E+03   0.5170163840000023E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2210000000000000E+03   0.4000000000000000E+02   0.5749966892163735E-01   0.2426669331684087E+00  -0.2426668039953595E+00  -0.1409334155304320E+05  -0.6148412804544882E+05   0.1575730000000000E+03   0.5918618770000030E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2310000000000000E+03   0.4000000000000000E+02   0.5749966889580611E-01   0.2426664330995126E+00  -0.2426668039172026E+00  -0.1409334010598871E+05  -0.6148412804544863E+05   0.1785126000000000E+03   0.6712685249999995E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2410000000000000E+03   0.4000000000000000E+02   0.5749966878787631E-01   0.2426680186028385E+00  -0.2426668185414019E+00  -0.1409334074237612E+05  -0.6148412804544898E+05   0.1988588000000000E+03   0.7467438119999933E+03
