              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1710000000000000E+03   0.2200000000000000E+03   0.3056524042079434E-01  -0.7122360671931231E-02   0.7130555875453222E-02  -0.1892507800398934E+05  -0.6162655171808405E+05   0.2638960000000000E+03   0.2629174429999998E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1810000000000000E+03   0.2200000000000000E+03   0.3057560958442289E-01  -0.5536048146862234E-02   0.5538089905896837E-02  -0.1891392843599977E+05  -0.6162655171808391E+05   0.3160830000000000E+03   0.3149527210000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1910000000000000E+03   0.2200000000000000E+03   0.3058035632419356E-01  -0.4932733596060116E-02   0.4934245122741114E-02  -0.1890739648518010E+05  -0.6162655171808390E+05   0.3624707000000000E+03   0.3612032150000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2010000000000000E+03   0.2200000000000000E+03   0.3058245585823697E-01  -0.5057489484562159E-02   0.5060706748149022E-02  -0.1890574051580249E+05  -0.6162655171808410E+05   0.4199629000000000E+03   0.4185175960000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2110000000000000E+03   0.2200000000000000E+03   0.3058281103417882E-01  -0.5130555238859188E-02   0.5134356883459864E-02  -0.1890545723911629E+05  -0.6162655171808405E+05   0.4941904000000000E+03   0.4925255240000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2210000000000000E+03   0.2200000000000000E+03   0.3058292464668861E-01  -0.5144203402917789E-02   0.5148060637189191E-02  -0.1890543390010492E+05  -0.6162655171808416E+05   0.5553711000000000E+03   0.5535296979999998E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2310000000000000E+03   0.2200000000000000E+03   0.3058293962664854E-01  -0.5147891970190601E-02   0.5151755823147237E-02  -0.1890542840513985E+05  -0.6162655171808394E+05   0.6364944000000000E+03   0.6343712269999996E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.6500000000000000E+02   0.2200000000000000E+03   0.3034482059152223E-01  -0.5337115545361852E-01   0.5295073342833998E-01  -0.1908166252947448E+05  -0.6162655171808401E+05   0.3363710000000000E+02   0.3339441799999986E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.7100000000000000E+02   0.2200000000000000E+03   0.3029974720869957E-01  -0.3154422602749393E-01   0.3113784827365181E-01  -0.1908595336519331E+05  -0.6162655171808404E+05   0.4143380000000000E+02   0.4114982599999985E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.7500000000000000E+02   0.2200000000000000E+03   0.3027434614629425E-01  -0.2306214564526092E-01   0.2275130369731201E-01  -0.1908512080313530E+05  -0.6162655171808400E+05   0.4885940000000000E+02   0.4854066500000044E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.8100000000000000E+02   0.2200000000000000E+03   0.3024993406961987E-01  -0.1771223753283995E-01   0.1761903117298787E-01  -0.1908200737617382E+05  -0.6162655171808400E+05   0.6193130000000000E+02   0.6155558000000019E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.8500000000000000E+02   0.2200000000000000E+03   0.3024472911637837E-01  -0.1734753191813160E-01   0.1757043123613597E-01  -0.1907627988801540E+05  -0.6162655171808402E+05   0.7136020000000001E+02   0.7095463500000005E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9100000000000000E+02   0.2200000000000000E+03   0.3027441836262888E-01  -0.1458482837254885E-01   0.1510822337002174E-01  -0.1904823348730655E+05  -0.6162655171808403E+05   0.8531260000000000E+02   0.8485628300000008E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.9500000000000000E+02   0.2200000000000000E+03   0.3030314291566415E-01  -0.1364200330272074E-01   0.1368189076397333E-01  -0.1901565657470557E+05  -0.6162655171808400E+05   0.9903710000000000E+02   0.9854850700000043E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1010000000000000E+03   0.2200000000000000E+03   0.3034248864902650E-01  -0.1206579311934165E-01   0.1177661593248704E-01  -0.1899710719783827E+05  -0.6162655171808402E+05   0.1172236000000000E+03   0.1166757600000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1110000000000000E+03   0.2200000000000000E+03   0.3040424215310298E-01  -0.1076964719091397E-01   0.1046646535947174E-01  -0.1896625030490219E+05  -0.6162655171808403E+05   0.1498296000000000E+03   0.1491856939999998E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1210000000000000E+03   0.2200000000000000E+03   0.3043871908221031E-01  -0.1021675284781078E-01   0.1017104925675797E-01  -0.1895513556832172E+05  -0.6162655171808397E+05   0.1912339000000000E+03   0.1904688599999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1310000000000000E+03   0.2200000000000000E+03   0.3046014635660381E-01  -0.9593862429581388E-02   0.9585107237769709E-02  -0.1895040036079367E+05  -0.6162655171808403E+05   0.2413673000000000E+03   0.2404536689999995E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1410000000000000E+03   0.2200000000000000E+03   0.3047901793954429E-01  -0.9063892409880450E-02   0.9061821889321663E-02  -0.1894674499232215E+05  -0.6162655171808413E+05   0.2991059000000000E+03   0.2980251650000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1510000000000000E+03   0.2200000000000000E+03   0.3049953306922708E-01  -0.8518865483086899E-02   0.8519656574711114E-02  -0.1894250054910902E+05  -0.6162655171808400E+05   0.3642136000000000E+03   0.3629411399999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1610000000000000E+03   0.2200000000000000E+03   0.3053474819277351E-01  -0.8723341234499363E-02   0.8729207721001594E-02  -0.1893716618669532E+05  -0.6162655171808400E+05   0.4395820000000000E+03   0.4380853059999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1710000000000000E+03   0.2200000000000000E+03   0.3056551003289621E-01  -0.7206602016245294E-02   0.7210095830526224E-02  -0.1892594998643073E+05  -0.6162655171808403E+05   0.5236546000000000E+03   0.5219102530000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1810000000000000E+03   0.2200000000000000E+03   0.3057554346697832E-01  -0.5558522576209906E-02   0.5557124517938254E-02  -0.1891416528839486E+05  -0.6162655171808391E+05   0.6146613000000000E+03   0.6126434229999995E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1910000000000000E+03   0.2200000000000000E+03   0.3058024572201912E-01  -0.4951643953263835E-02   0.4949704600245223E-02  -0.1890746814174600E+05  -0.6162655171808388E+05   0.7284268000000000E+03   0.7260441709999996E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.2010000000000000E+03   0.2200000000000000E+03   0.3058227728122377E-01  -0.5078012250195148E-02   0.5077375453452662E-02  -0.1890576314431432E+05  -0.6162655171808412E+05   0.8396499000000000E+03   0.8369335570000003E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.2110000000000000E+03   0.2200000000000000E+03   0.3058263780647512E-01  -0.5145826012960225E-02   0.5145812636663235E-02  -0.1890548069477117E+05  -0.6162655171808402E+05   0.9139340000000000E+03   0.9110294400000002E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.2210000000000000E+03   0.2200000000000000E+03   0.3058275209460734E-01  -0.5160827819326092E-02   0.5160866496455478E-02  -0.1890545637676410E+05  -0.6162655171808417E+05   0.1048164400000000E+04   0.1044864140000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.2310000000000000E+03   0.2200000000000000E+03   0.3058276703383140E-01  -0.5164264986129378E-02   0.5164311057356733E-02  -0.1890545074976333E+05  -0.6162655171808398E+05   0.1211300500000000E+04   0.1207462561000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.6500000000000000E+02   0.2200000000000000E+03   0.3036016832930108E-01  -0.5190643086917865E-01   0.5152269735202700E-01  -0.1907553206319937E+05  -0.6162655171808397E+05   0.5623110000000000E+02   0.5587852500000008E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.7100000000000000E+02   0.2200000000000000E+03   0.3031424101066853E-01  -0.3238995411330510E-01   0.3202716360334570E-01  -0.1908321002602578E+05  -0.6162655171808405E+05   0.7442770000000000E+02   0.7401748200000111E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.7500000000000000E+02   0.2200000000000000E+03   0.3028551242377539E-01  -0.2514403891088664E-01   0.2488372848938581E-01  -0.1908681062573927E+05  -0.6162655171808398E+05   0.8652290000000001E+02   0.8607162400000016E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.8100000000000000E+02   0.2200000000000000E+03   0.3025977367714295E-01  -0.1982903109857747E-01   0.1978454873827437E-01  -0.1908918594638538E+05  -0.6162655171808397E+05   0.1081406000000000E+03   0.1076218800000006E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.8500000000000000E+02   0.2200000000000000E+03   0.3025796302408354E-01  -0.1968296541015375E-01   0.1983203836371862E-01  -0.1908517492390106E+05  -0.6162655171808403E+05   0.1264641000000000E+03   0.1258900470000008E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.9100000000000000E+02   0.2200000000000000E+03   0.3029006258081308E-01  -0.1637007553404348E-01   0.1686926895947469E-01  -0.1905821703117228E+05  -0.6162655171808403E+05   0.1464877000000000E+03   0.1458546779999997E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.9500000000000000E+02   0.2200000000000000E+03   0.3031862723999495E-01  -0.1561656545376711E-01   0.1563380129880799E-01  -0.1902462420933339E+05  -0.6162655171808395E+05   0.1684579000000000E+03   0.1677399979999991E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1010000000000000E+03   0.2200000000000000E+03   0.3035307842466551E-01  -0.1317263207694411E-01   0.1289513921586308E-01  -0.1900050093398466E+05  -0.6162655171808397E+05   0.2005521000000000E+03   0.1997559699999983E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1110000000000000E+03   0.2200000000000000E+03   0.3041229129113633E-01  -0.1076073229334066E-01   0.1047000699030822E-01  -0.1896721998684499E+05  -0.6162655171808403E+05   0.2607380000000000E+03   0.2597637040000009E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1210000000000000E+03   0.2200000000000000E+03   0.3044453163162270E-01  -0.1004843797579620E-01   0.1000625526938572E-01  -0.1895614825876776E+05  -0.6162655171808392E+05   0.3380580000000000E+03   0.3368610499999995E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1310000000000000E+03   0.2200000000000000E+03   0.3046396341770357E-01  -0.9362303369057105E-02   0.9355410586644767E-02  -0.1895139454034491E+05  -0.6162655171808407E+05   0.4152511000000000E+03   0.4138266650000005E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1410000000000000E+03   0.2200000000000000E+03   0.3048118853496980E-01  -0.8827997489579383E-02   0.8824053887829525E-02  -0.1894762299238633E+05  -0.6162655171808406E+05   0.5238907000000000E+03   0.5221437619999997E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1510000000000000E+03   0.2200000000000000E+03   0.3050074065180983E-01  -0.8346266317392654E-02   0.8342935739735997E-02  -0.1894315575984334E+05  -0.6162655171808403E+05   0.6397813000000000E+03   0.6376927510000005E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1610000000000000E+03   0.2200000000000000E+03   0.3053537778252515E-01  -0.8656930953981637E-02   0.8660826878221893E-02  -0.1893766702661054E+05  -0.6162655171808398E+05   0.7617457000000001E+03   0.7592810300000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1710000000000000E+03   0.2200000000000000E+03   0.3056554720599217E-01  -0.7212407902425453E-02   0.7215678487241591E-02  -0.1892610833424672E+05  -0.6162655171808402E+05   0.9220538000000000E+03   0.9191077479999985E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1810000000000000E+03   0.2200000000000000E+03   0.3057554004958891E-01  -0.5559630196510607E-02   0.5558275674372727E-02  -0.1891418014941530E+05  -0.6162655171808388E+05   0.1011166500000000E+04   0.1007963949999998E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1910000000000000E+03   0.2200000000000000E+03   0.3058023533975292E-01  -0.4951873023455258E-02   0.4949895518866582E-02  -0.1890747260480863E+05  -0.6162655171808389E+05   0.1202141600000000E+04   0.1198373586000002E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.2010000000000000E+03   0.2200000000000000E+03   0.3058226775504262E-01  -0.5078305601334877E-02   0.5077626216141580E-02  -0.1890576493981354E+05  -0.6162655171808407E+05   0.1393008100000000E+04   0.1388676559000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.2110000000000000E+03   0.2200000000000000E+03   0.3058262674133742E-01  -0.5146367629353241E-02   0.5146305330813509E-02  -0.1890548192149529E+05  -0.6162655171808402E+05   0.1591555700000000E+04   0.1586627436999999E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.2210000000000000E+03   0.2200000000000000E+03   0.3058274083792200E-01  -0.5161176994262182E-02   0.5161170010450292E-02  -0.1890545755303824E+05  -0.6162655171808417E+05   0.1838161000000000E+04   0.1832484987000000E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.2310000000000000E+03   0.2200000000000000E+03   0.3058275584255743E-01  -0.5164653098630422E-02   0.5164658563955142E-02  -0.1890545201900250E+05  -0.6162655171808396E+05   0.2070235900000000E+04   0.2063874051999999E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.6500000000000000E+02   0.2200000000000000E+03   0.3036469771098184E-01  -0.5193337953209282E-01   0.5150204713544412E-01  -0.1907708875952907E+05  -0.6162655171808400E+05   0.8973490000000000E+02   0.8926890999999887E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7100000000000000E+02   0.2200000000000000E+03   0.3032091428428385E-01  -0.3076971362468503E-01   0.3037516011245375E-01  -0.1908176231321573E+05  -0.6162655171808404E+05   0.1156143000000000E+03   0.1150710220000001E+03
