 0.10000E-01	 0.00000E+00	 0.00000E+00	 0.40137E+00	 0.25892E-03	 0.25892E-03	-0.12856E-02	-0.12856E-02	 0.39358E+02	 0.39358E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10475E-11	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
 0.10000E-02	 0.00000E+00	 0.00000E+00	 0.40137E+00	 0.36868E-03	 0.36726E-03	-0.54739E-02	-0.55070E-02	 0.43824E+03	 0.43754E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.14368E-09	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
 0.10000E-03	 0.00000E+00	 0.00000E+00	 0.40137E+00	 0.32065E-02	 0.30491E-02	-0.33841E-01	-0.41741E-01	 0.45847E+04	 0.44902E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13497E-05	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
 0.10000E-04	 0.00000E+00	 0.00000E+00	 0.40137E+00	 0.31869E-01	 0.27038E-01	-0.29211E-01	-0.10355E+00	 0.47308E+05	 0.45106E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.24337E-05	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
 0.30000E-02	 0.00000E+00	 0.00000E+00	 0.40137E+00	 0.20116E-03	 0.20113E-03	-0.22805E-02	-0.22808E-02	 0.14096E+03	 0.14095E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.32258E-11	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
 0.30000E-03	 0.00000E+00	 0.00000E+00	 0.40137E+00	 0.10933E-02	 0.10718E-02	-0.15762E-01	-0.16888E-01	 0.14998E+04	 0.14860E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.23393E-07	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
 0.30000E-04	 0.00000E+00	 0.00000E+00	 0.40137E+00	 0.10631E-01	 0.95991E-02	-0.50733E-01	-0.83135E-01	 0.15548E+05	 0.15016E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.48171E-06	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
 0.10000E-03	 0.10000E-02	-0.49261E-02	 0.40137E+00	 0.14063E-03	 0.11024E-03	 0.13304E-01	 0.96248E-02	 0.45826E+04	 0.44873E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13148E-07	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
 0.10000E-04	 0.10000E-02	-0.49261E-02	 0.40137E+00	 0.33162E-03	 0.25349E-04	 0.42983E-01	 0.28113E-01	 0.47299E+05	 0.45057E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.84628E-06	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
 0.30000E-04	 0.10000E-02	-0.49261E-02	 0.40137E+00	 0.16444E-03	 0.59147E-04	 0.31009E-01	 0.21331E-01	 0.15543E+05	 0.15004E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.69663E-07	-0.17530E+00	-0.20300E+00	 0.00000E+00	-0.11102E+02	 0.82536E-01
