 0.10000E+01	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.60446E-01	 0.60446E-01	-0.10507E-03	-0.10507E-03	 0.16181E-03	 0.16181E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.82311E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+00	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.82038E-02	 0.82038E-02	-0.63325E-02	-0.63325E-02	 0.89062E-01	 0.89062E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.93713E-14	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+02	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.60111E+00	 0.60111E+00	-0.10594E-05	-0.10594E-05	 0.16435E-06	 0.16435E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.62555E-11	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-01	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.34046E-02	 0.34046E-02	-0.39741E-01	-0.39741E-01	 0.83245E+01	 0.83245E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.60895E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+03	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.60108E+01	 0.60108E+01	-0.10595E-07	-0.10595E-07	 0.16438E-09	 0.16438E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.22451E-08	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-02	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.24477E-02	 0.24477E-02	-0.54630E-02	-0.54631E-02	 0.20403E+03	 0.20403E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.53075E-10	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-03	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.97083E-02	 0.96913E-02	 0.23359E+00	 0.23342E+00	 0.26343E+04	 0.26219E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.49906E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-04	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.82343E-01	 0.77508E-01	 0.33414E+00	 0.38477E+00	 0.29005E+05	 0.27911E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.31261E-07	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-05	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.81743E+00	 0.64695E+00	 0.37205E+00	 0.29357E+00	 0.30808E+06	 0.28174E+06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.45055E-05	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+01	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.18044E+00	 0.18044E+00	-0.11761E-04	-0.11761E-04	 0.60767E-05	 0.60767E-05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10711E-11	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+00	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.19086E-01	 0.19086E-01	-0.10828E-02	-0.10828E-02	 0.53744E-02	 0.53744E-02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.15830E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+02	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.18033E+01	 0.18033E+01	-0.11772E-06	-0.11772E-06	 0.60881E-08	 0.60881E-08	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.12223E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-01	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.47508E-02	 0.47508E-02	-0.21292E-01	-0.21292E-01	 0.11074E+01	 0.11074E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.22692E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+03	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.18032E+02	 0.18032E+02	-0.11772E-08	-0.11772E-08	 0.60882E-11	 0.60882E-11	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.38196E-08	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-02	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.24562E-02	 0.24562E-02	-0.39070E-01	-0.39070E-01	 0.50966E+02	 0.50966E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.56060E-12	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-03	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.42797E-02	 0.42795E-02	 0.88752E-01	 0.88662E-01	 0.80624E+03	 0.80599E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.69701E-10	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-04	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.28360E-01	 0.27816E-01	 0.31861E+00	 0.33244E+00	 0.93141E+04	 0.91423E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.63330E-08	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-05	 0.00000E+00	 0.00000E+00	 0.14811E+00	 0.27267E+00	 0.23826E+00	 0.33238E+00	 0.38921E+00	 0.99838E+05	 0.93694E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.40040E-06	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+01	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.72430E-02	 0.72430E-02	-0.30273E-03	-0.30273E-03	 0.18165E-03	 0.18165E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13450E-12	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+00	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.45273E-02	 0.45273E-02	-0.79737E-02	-0.79737E-02	 0.85245E-01	 0.85245E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.77263E-12	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+02	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.11782E-02	 0.11782E-02	-0.38898E-05	-0.38898E-05	 0.18751E-06	 0.18751E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.50670E-12	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-01	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.33844E-02	 0.33844E-02	-0.83922E-01	-0.83922E-01	 0.81718E+01	 0.81718E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.78521E-11	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+03	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.12164E-03	 0.12164E-03	-0.39066E-07	-0.39066E-07	 0.18759E-09	 0.18759E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13347E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-02	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.12243E-02	 0.12243E-02	-0.27710E+00	-0.27710E+00	 0.23841E+03	 0.23841E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.12061E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-03	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.20635E-03	 0.20553E-03	-0.33186E+00	-0.33315E+00	 0.30937E+04	 0.30865E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.20192E-08	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-04	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.39323E-04	 0.33534E-04	-0.39925E+00	-0.36110E+00	 0.36710E+05	 0.35278E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.90862E-07	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-05	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.22056E-04	 0.57245E-05	-0.52241E+00	-0.38305E+00	 0.42523E+06	 0.36788E+06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11069E-04	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+01	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.35659E-02	 0.35659E-02	-0.41790E-04	-0.41790E-04	 0.69175E-05	 0.69175E-05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.57913E-12	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+00	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.62616E-02	 0.62616E-02	-0.18027E-02	-0.18027E-02	 0.56781E-02	 0.56781E-02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.42995E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+02	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.40304E-03	 0.40304E-03	-0.43381E-06	-0.43381E-06	 0.69476E-08	 0.69476E-08	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.92066E-11	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-01	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.40429E-02	 0.40429E-02	-0.31381E-01	-0.31381E-01	 0.10404E+01	 0.10404E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.30836E-11	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+03	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.40572E-04	 0.40572E-04	-0.43410E-08	-0.43410E-08	 0.69480E-11	 0.69480E-11	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.48373E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-02	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.23499E-02	 0.23499E-02	-0.19036E+00	-0.19036E+00	 0.56966E+02	 0.56966E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.38155E-10	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-03	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.49315E-03	 0.49308E-03	-0.31936E+00	-0.31941E+00	 0.93418E+03	 0.93410E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.62612E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-04	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.82639E-04	 0.79476E-04	-0.34339E+00	-0.34125E+00	 0.11299E+05	 0.11143E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.14301E-07	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-05	 0.10000E+00	-0.19095E+00	 0.14811E+00	 0.20795E-04	 0.12933E-04	-0.46296E+00	-0.37785E+00	 0.13162E+06	 0.12135E+06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.88289E-06	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+01	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.20138E-01	 0.20138E-01	-0.12209E-03	-0.12209E-03	 0.16196E-03	 0.16196E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.45894E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+00	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.81901E-02	 0.81901E-02	-0.63305E-02	-0.63305E-02	 0.89021E-01	 0.89021E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.68603E-14	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+02	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.62075E-01	 0.62075E-01	-0.27285E-05	-0.27285E-05	 0.16455E-06	 0.16455E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.24607E-11	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-01	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.35475E-02	 0.35475E-02	-0.40612E-01	-0.40612E-01	 0.81977E+01	 0.81977E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.83988E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+03	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.11701E-01	 0.11701E-01	-0.38827E-07	-0.38827E-07	 0.16461E-09	 0.16461E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.74364E-11	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-02	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.21943E-02	 0.21943E-02	 0.30178E-01	 0.30178E-01	 0.19373E+03	 0.19373E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.12857E-10	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-03	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.11032E-02	 0.10910E-02	 0.22293E+00	 0.22318E+00	 0.26006E+04	 0.25883E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.62252E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-04	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.48390E-03	 0.26682E-03	 0.25656E+00	 0.28880E+00	 0.29536E+05	 0.28140E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.34478E-06	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-05	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.12230E-03	 0.35967E-04	 0.90105E-01	 0.27759E+00	 0.31601E+06	 0.28378E+06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.15910E-02	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+01	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.39805E-01	 0.39805E-01	-0.16578E-04	-0.16578E-04	 0.60829E-05	 0.60829E-05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.76661E-12	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+00	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.14191E-01	 0.14191E-01	-0.11419E-02	-0.11419E-02	 0.53769E-02	 0.53769E-02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.16586E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+02	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.34617E-01	 0.34617E-01	-0.40998E-06	-0.40998E-06	 0.60964E-08	 0.60964E-08	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.59777E-11	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-01	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.48651E-02	 0.48651E-02	-0.21348E-01	-0.21348E-01	 0.11039E+01	 0.11039E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.30506E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+03	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.40132E-02	 0.40132E-02	-0.43372E-08	-0.43372E-08	 0.60968E-11	 0.60968E-11	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.14881E-10	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-02	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.25880E-02	 0.25880E-02	-0.37603E-01	-0.37603E-01	 0.48868E+02	 0.48868E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.75836E-12	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-03	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.16995E-02	 0.16993E-02	 0.15610E+00	 0.15610E+00	 0.78008E+03	 0.77987E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.85626E-10	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-04	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.67926E-03	 0.57570E-03	 0.26078E+00	 0.26422E+00	 0.93662E+04	 0.91623E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.16684E-07	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E-05	 0.10000E-01	-0.19095E-01	 0.14811E+00	 0.27340E-03	 0.94196E-04	 0.19586E+00	 0.28883E+00	 0.10220E+06	 0.94478E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.77098E-05	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+01	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.57177E-01	 0.57177E-01	-0.10607E-03	-0.10607E-03	 0.16181E-03	 0.16181E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.41021E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+00	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.81710E-02	 0.81710E-02	-0.63326E-02	-0.63326E-02	 0.89061E-01	 0.89061E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10617E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+02	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.19698E+00	 0.19698E+00	-0.12284E-05	-0.12284E-05	 0.16435E-06	 0.16435E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.66143E-11	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-01	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.34067E-02	 0.34067E-02	-0.39750E-01	-0.39750E-01	 0.83230E+01	 0.83230E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.92944E-13	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E+03	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.61973E+00	 0.61973E+00	-0.27252E-07	-0.27252E-07	 0.16438E-09	 0.16438E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.30844E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-02	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.24063E-02	 0.24063E-02	-0.54757E-02	-0.54758E-02	 0.20358E+03	 0.20358E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11221E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-03	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.54109E-02	 0.53988E-02	 0.23826E+00	 0.23922E+00	 0.26200E+04	 0.26074E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.79243E-09	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-04	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.31438E-02	 0.22895E-02	 0.17230E+00	 0.20091E+00	 0.28968E+05	 0.27826E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.90758E-07	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.10000E-05	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.36127E-02	 0.27750E-03	 0.81335E-01	 0.19410E+00	 0.30798E+06	 0.28020E+06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.39645E-02	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
 0.30000E+01	 0.10000E-02	-0.19095E-02	 0.14811E+00	 0.12740E+00	 0.12740E+00	-0.12448E-04	-0.12448E-04	 0.60767E-05	 0.60767E-05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.53909E-12	-0.45120E+00	-0.52370E+00	 0.00000E+00	-0.14088E+02	 0.12555E+01
