              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1500000000000000E+02   0.2000000000000000E+02   0.7249893229607812E-01  -0.7728024832174050E+00   0.1201387484505836E+01  -0.9355444684751379E+04  -0.6148409691966500E+05   0.1055000000000000E+00   0.9522000000000001E-01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1900000000000000E+02   0.2000000000000000E+02   0.7682046560138210E-01  -0.2957201216354863E+00   0.2534110815067245E+00  -0.8811330688992915E+04  -0.6148412836625348E+05   0.6050000000000000E-01   0.1110690000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+02   0.7658937454491112E-01  -0.2642393639741447E-01   0.3125236498351024E-01  -0.8792805168690758E+04  -0.6148412803587668E+05   0.8110000000000001E-01   0.1527990000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+02   0.7628309837651800E-01   0.3098501385816113E-01  -0.3087965199586122E-01  -0.8745311333644897E+04  -0.6148412804598877E+05   0.1144000000000000E+00   0.2192330000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+02   0.7624667902370241E-01   0.2808745557779001E-01  -0.2802498974977233E-01  -0.8732472915445827E+04  -0.6148412804545134E+05   0.1558000000000000E+00   0.3017460000000001E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+02   0.7624693510789582E-01   0.2609202350818226E-01  -0.2605244645506714E-01  -0.8731762668779458E+04  -0.6148412804544731E+05   0.8875999999999999E+00   0.1269847000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+02   0.7624802679361026E-01   0.2563115284984517E-01  -0.2563122771507678E-01  -0.8731856357517720E+04  -0.6148412804544706E+05   0.2749000000000000E+00   0.5393819999999998E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+02   0.7624816390125944E-01   0.2559152805247837E-01  -0.2559618857599033E-01  -0.8731881575551626E+04  -0.6148412804544707E+05   0.3565000000000000E+00   0.7020780000000002E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.4700000000000000E+02   0.2000000000000000E+02   0.7624817396193648E-01   0.2559012941953581E-01  -0.2559393503174073E-01  -0.8731882078892517E+04  -0.6148412804544710E+05   0.4439000000000000E+00   0.8769790000000000E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.5100000000000000E+02   0.2000000000000000E+02   0.7624817383876938E-01   0.2559126107398699E-01  -0.2560069141661645E-01  -0.8731876358388818E+04  -0.6148412804544708E+05   0.5588000000000000E+00   0.1105204000000001E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.5500000000000000E+02   0.2000000000000000E+02   0.7624817360664378E-01   0.2559154730600192E-01  -0.2559686504211509E-01  -0.8731882555487351E+04  -0.6148412804544710E+05   0.6744000000000000E+00   0.1335936000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.5900000000000000E+02   0.2000000000000000E+02   0.7624817344038369E-01   0.2559127560681623E-01  -0.2559434661724557E-01  -0.8731880221786663E+04  -0.6148412804544713E+05   0.8045000000000000E+00   0.1594579000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.6500000000000000E+02   0.2000000000000000E+02   0.7624817372381061E-01   0.2559136164732280E-01  -0.2559434689952547E-01  -0.8731881707009887E+04  -0.6148412804544707E+05   0.1036000000000000E+01   0.2054454000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.7100000000000000E+02   0.2000000000000000E+02   0.7624817363145123E-01   0.2559145349148562E-01  -0.2559613075405006E-01  -0.8731880660797658E+04  -0.6148412804544713E+05   0.1301200000000000E+01   0.2581792000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.7500000000000000E+02   0.2000000000000000E+02   0.7624817359139111E-01   0.2559238751803156E-01  -0.2559329052285112E-01  -0.8731880076282137E+04  -0.6148412804544708E+05   0.1487700000000000E+01   0.2954473000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.8100000000000000E+02   0.2000000000000000E+02   0.7624817412965146E-01   0.2559149498966757E-01  -0.2558626654134808E-01  -0.8731882641445402E+04  -0.6148412804544705E+05   0.1888100000000000E+01   0.3751806999999999E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.8500000000000000E+02   0.2000000000000000E+02   0.7624817347420264E-01   0.2559395174959052E-01  -0.2559393369026062E-01  -0.8731875735987247E+04  -0.6148412804544710E+05   0.2111900000000000E+01   0.4197414999999999E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.9100000000000000E+02   0.2000000000000000E+02   0.7624817382409432E-01   0.2559505760077834E-01  -0.2559862984055992E-01  -0.8731876621436881E+04  -0.6148412804544715E+05   0.2544600000000000E+01   0.5059504999999998E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.9500000000000000E+02   0.2000000000000000E+02   0.7624817291954869E-01   0.2558844244308681E-01  -0.2559875433381349E-01  -0.8731878075916111E+04  -0.6148412804544710E+05   0.2854300000000000E+01   0.5677068000000002E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1010000000000000E+03   0.2000000000000000E+02   0.7624817392599760E-01   0.2558938720716810E-01  -0.2559217059308739E-01  -0.8731881957760501E+04  -0.6148412804544703E+05   0.3408900000000000E+01   0.6783411000000001E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1110000000000000E+03   0.2000000000000000E+02   0.7624817344647457E-01   0.2559719576488404E-01  -0.2560127713430170E-01  -0.8731879753872045E+04  -0.6148412804544708E+05   0.4402300000000000E+01   0.8763154000000000E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1210000000000000E+03   0.2000000000000000E+02   0.7624817377410117E-01   0.2559547915976154E-01  -0.2560680063912953E-01  -0.8731880222824715E+04  -0.6148412804544711E+05   0.5639400000000000E+01   0.1122975700000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1310000000000000E+03   0.2000000000000000E+02   0.7624817313663294E-01   0.2558922276758610E-01  -0.2559537527481308E-01  -0.8731883464874812E+04  -0.6148412804544705E+05   0.7145300000000000E+01   0.1423411500000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1410000000000000E+03   0.2000000000000000E+02   0.7624817333432635E-01   0.2559030358204818E-01  -0.2559867378689890E-01  -0.8731882071508842E+04  -0.6148412804544708E+05   0.8435900000000000E+01   0.1680800499999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1510000000000000E+03   0.2000000000000000E+02   0.7624817390106657E-01   0.2559006364132739E-01  -0.2560146629460176E-01  -0.8731882161461577E+04  -0.6148412804544710E+05   0.1019280000000000E+02   0.2031286000000000E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1610000000000000E+03   0.2000000000000000E+02   0.7624817356852695E-01   0.2559214486704806E-01  -0.2559579563674919E-01  -0.8731877602281313E+04  -0.6148412804544710E+05   0.1245370000000000E+02   0.2480825700000001E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1710000000000000E+03   0.2000000000000000E+02   0.7624817341681565E-01   0.2559171369880084E-01  -0.2559312613642807E-01  -0.8731881176650899E+04  -0.6148412804544705E+05   0.1466550000000000E+02   0.2918727100000001E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1810000000000000E+03   0.2000000000000000E+02   0.7624817378350826E-01   0.2559170357555734E-01  -0.2558655272245113E-01  -0.8731881721750295E+04  -0.6148412804544689E+05   0.1750190000000000E+02   0.3481129300000001E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.1910000000000000E+03   0.2000000000000000E+02   0.7624817381763252E-01   0.2559154633506478E-01  -0.2560544363674237E-01  -0.8731883014095049E+04  -0.6148412804544708E+05   0.1994800000000000E+02   0.3965313699999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2010000000000000E+03   0.2000000000000000E+02   0.7624817379992031E-01   0.2559149681318886E-01  -0.2559643431841818E-01  -0.8731878988588454E+04  -0.6148412804544716E+05   0.2303290000000000E+02   0.4576868899999999E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2110000000000000E+03   0.2000000000000000E+02   0.7624817401320585E-01   0.2559158441816066E-01  -0.2559881006483317E-01  -0.8731883264623013E+04  -0.6148412804544710E+05   0.2695900000000000E+02   0.5354195900000002E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2210000000000000E+03   0.2000000000000000E+02   0.7624817392343600E-01   0.2559155050910628E-01  -0.2559361850595733E-01  -0.8731884331972054E+04  -0.6148412804544708E+05   0.3006080000000000E+02   0.5966391099999998E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2310000000000000E+03   0.2000000000000000E+02   0.7624817367667992E-01   0.2559157596388681E-01  -0.2559342313563093E-01  -0.8731878626817963E+04  -0.6148412804544694E+05   0.3448060000000000E+02   0.6840967899999998E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1500000000000000E+02   0.2410000000000000E+03   0.2000000000000000E+02   0.7624817325212668E-01   0.2559167692683648E-01  -0.2559660153548600E-01  -0.8731882459526689E+04  -0.6148412804544723E+05   0.3871520000000000E+02   0.7676367999999997E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1500000000000000E+02   0.2000000000000000E+02   0.7249912128747678E-01  -0.7728856133814723E+00   0.1201505466537678E+01  -0.9355420280276619E+04  -0.6148409691967358E+05   0.6080000000000000E-01   0.1122280000000728E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.1900000000000000E+02   0.2000000000000000E+02   0.7682043972527183E-01  -0.2956991215335735E+00   0.2533733854463527E+00  -0.8811329265111362E+04  -0.6148412836625613E+05   0.8870000000000000E-01   0.1676070000000891E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+02   0.7658935800696599E-01  -0.2643177839314087E-01   0.3127205420072558E-01  -0.8792805984941329E+04  -0.6148412803587784E+05   0.1358000000000000E+00   0.2619080000000622E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+02   0.7628315982791097E-01   0.3098163316630249E-01  -0.3086981295069247E-01  -0.8745317537616123E+04  -0.6148412804599044E+05   0.1952000000000000E+00   0.3806849999999713E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+02   0.7624676139171392E-01   0.2807928345875495E-01  -0.2802885431137879E-01  -0.8732473260862289E+04  -0.6148412804545310E+05   0.2837000000000000E+00   0.5571979999999712E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+02   0.7624704265624019E-01   0.2608382482505200E-01  -0.2605634804905673E-01  -0.8731767635752303E+04  -0.6148412804544903E+05   0.3844000000000000E+00   0.7577169999999569E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.1900000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+02   0.7624812879408784E-01   0.2562258822241526E-01  -0.2560331699534803E-01  -0.8731854055732734E+04  -0.6148412804544876E+05   0.5069000000000000E+00   0.1002181999999948E+01
