              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1500000000000000E+02   0.1200000000000000E+03   0.1455889708706499E+00  -0.7568139297916529E+01   0.1443498337784364E+02   0.3303762325285166E+05   0.2049469897322168E+06   0.2494000000000000E+00   0.3038535000000000E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1900000000000000E+02   0.1200000000000000E+03   0.1646053916326312E+00  -0.1858772544092368E+00  -0.9722312251139592E-01   0.4560396072429909E+05   0.2049470945541784E+06   0.2150000000000000E+00   0.3382449000000000E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2300000000000000E+02   0.1200000000000000E+03   0.1638489461041096E+00   0.9909156806640926E+00  -0.1309351686348643E+01   0.5101057185539178E+05   0.2049470934529223E+06   0.2946000000000000E+00   0.4648375000000000E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2700000000000000E+02   0.1200000000000000E+03   0.1640488072301908E+00   0.9961301837078387E+00  -0.1110124211625243E+01   0.5382452757009460E+05   0.2049470934866292E+06   0.3850000000000000E+00   0.6100938000000001E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.3100000000000000E+02   0.1200000000000000E+03   0.1659260423931079E+00   0.4958448172694854E+00  -0.5172846746263283E+00   0.5527182240269909E+05   0.2049470934848379E+06   0.4992000000000000E+00   0.7914190999999999E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.3500000000000000E+02   0.1200000000000000E+03   0.1654687622724069E+00  -0.6324211243390537E-02   0.8637188035517092E-02   0.5582431777734913E+05   0.2049470934848244E+06   0.1332800000000000E+01   0.1414307900000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.3900000000000000E+02   0.1200000000000000E+03   0.1650748516598262E+00   0.9864169294571810E-01  -0.1126740794800414E+00   0.5630421425834164E+05   0.2049470934848237E+06   0.8594000000000001E+00   0.1367002700000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.4300000000000000E+02   0.1200000000000000E+03   0.1651545126936589E+00   0.1533983372901193E+00  -0.1699632644602981E+00   0.5678650438670187E+05   0.2049470934848237E+06   0.1096400000000000E+01   0.1745528500000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.4700000000000000E+02   0.1200000000000000E+03   0.1651750912865201E+00   0.7566531200798096E-01  -0.9195146047790968E-01   0.5710352680343222E+05   0.2049470934848237E+06   0.1329600000000000E+01   0.2117165800000001E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.5100000000000000E+02   0.1200000000000000E+03   0.1658291796006554E+00   0.1347118715552058E+00  -0.1291198171964353E+00   0.5714012739844839E+05   0.2049470934848237E+06   0.1611100000000000E+01   0.2566048900000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.5500000000000000E+02   0.1200000000000000E+03   0.1670610704148894E+00   0.1959165157366738E-01  -0.2616931318115128E-01   0.5699531636914393E+05   0.2049470934848237E+06   0.1956300000000000E+01   0.3117920500000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.5900000000000000E+02   0.1200000000000000E+03   0.1677670072422877E+00  -0.5786656462024587E-02  -0.1173468103814410E-01   0.5667188388476722E+05   0.2049470934848237E+06   0.2304400000000000E+01   0.3672649500000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.6500000000000000E+02   0.1200000000000000E+03   0.1683710380527638E+00   0.3789758586989331E-01  -0.4015415188340089E-01   0.5661839495773667E+05   0.2049470934848235E+06   0.2825500000000000E+01   0.4503567200000001E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.7100000000000000E+02   0.1200000000000000E+03   0.1687615040850851E+00   0.5908719423401183E-01  -0.6059905525165695E-01   0.5657660774127824E+05   0.2049470934848237E+06   0.3202600000000000E+01   0.5105777800000001E+02
