              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1500000000000000E+02   0.1400000000000000E+03   0.1455416161923929E+00  -0.7565441618133379E+01   0.1442739625535702E+02   0.3303830846694812E+05   0.2049469897322168E+06   0.2559000000000000E+00   0.3119074000000000E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1900000000000000E+02   0.1400000000000000E+03   0.1645862609032194E+00  -0.1767373020618787E+00  -0.1100187230147576E+00   0.4561233711209868E+05   0.2049470945541784E+06   0.2535000000000000E+00   0.3986603000000000E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2300000000000000E+02   0.1400000000000000E+03   0.1637840315006417E+00   0.1014135623038911E+01  -0.1336157749901058E+01   0.5102570524595979E+05   0.2049470934529223E+06   0.3406000000000000E+00   0.5375335000000001E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2700000000000000E+02   0.1400000000000000E+03   0.1638760603189882E+00   0.9790513472836813E+00  -0.1093236766873751E+01   0.5384868013129818E+05   0.2049470934866292E+06   0.4568000000000000E+00   0.7237538000000001E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.3100000000000000E+02   0.1400000000000000E+03   0.1656453738045746E+00   0.5271283599989539E+00  -0.5517652859227034E+00   0.5532399601706472E+05   0.2049470934848379E+06   0.5909000000000000E+00   0.9371655999999998E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.3500000000000000E+02   0.1400000000000000E+03   0.1651564172259482E+00   0.3588834115893683E-01  -0.4331113306385415E-01   0.5590009962649814E+05   0.2049470934848244E+06   0.1160500000000000E+01   0.1568993600000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.3900000000000000E+02   0.1400000000000000E+03   0.1646690182479827E+00   0.1677920099992939E+00  -0.1890750105029787E+00   0.5639848633732832E+05   0.2049470934848237E+06   0.9891000000000000E+00   0.1572469300000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.4300000000000000E+02   0.1400000000000000E+03   0.1645452556866181E+00   0.2462132773433637E+00  -0.2660061545478992E+00   0.5695530433370952E+05   0.2049470934848237E+06   0.1277100000000000E+01   0.2032954700000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.4700000000000000E+02   0.1400000000000000E+03   0.1644462621502694E+00   0.1860208920710431E+00  -0.2029916711994003E+00   0.5742051398348514E+05   0.2049470934848237E+06   0.1566400000000000E+01   0.2494585400000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.5100000000000000E+02   0.1400000000000000E+03   0.1642260987647968E+00   0.1553332414782655E+00  -0.1686499359770304E+00   0.5770558251904736E+05   0.2049470934848237E+06   0.1883100000000000E+01   0.2999713400000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.5500000000000000E+02   0.1400000000000000E+03   0.1639510650022144E+00   0.1775120052576401E+00  -0.1944786367655269E+00   0.5781481618197750E+05   0.2049470934848237E+06   0.2268500000000000E+01   0.3615278499999999E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.5900000000000000E+02   0.1400000000000000E+03   0.1644857956298837E+00   0.2502678587416074E+00  -0.2520900556705274E+00   0.5789797193066038E+05   0.2049470934848237E+06   0.2630400000000000E+01   0.4192638300000002E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.6500000000000000E+02   0.1400000000000000E+03   0.1662304232870408E+00   0.9120654176833345E-01  -0.9406311433378471E-01   0.5764358874115080E+05   0.2049470934848235E+06   0.3269300000000000E+01   0.5211238200000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.7100000000000000E+02   0.1400000000000000E+03   0.1668399259493672E+00   0.1051684465612252E+00  -0.1031639136110424E+00   0.5741930389840552E+05   0.2049470934848237E+06   0.3722000000000000E+01   0.5933834700000006E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.7500000000000000E+02   0.1400000000000000E+03   0.1671317723157718E+00   0.1131243151351405E+00  -0.1198972249268501E+00   0.5737868560424601E+05   0.2049470934848237E+06   0.4239700000000000E+01   0.6758940899999999E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.8100000000000000E+02   0.1400000000000000E+03   0.1673976050279160E+00   0.1275126532859298E+00  -0.1313321355331089E+00   0.5735490398144331E+05   0.2049470934848235E+06   0.5011900000000000E+01   0.7991265399999997E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.8500000000000000E+02   0.1400000000000000E+03   0.1675815149007346E+00   0.1268098075388427E+00  -0.1315107693719770E+00   0.5735138048773313E+05   0.2049470934848237E+06   0.5499900000000000E+01   0.8769794700000000E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.9100000000000000E+02   0.1400000000000000E+03   0.1678252360221827E+00   0.1283258596070074E+00  -0.1328411279001407E+00   0.5735500041998273E+05   0.2049470934848238E+06   0.6651000000000000E+01   0.1060639950000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.9500000000000000E+02   0.1400000000000000E+03   0.1680413305196111E+00   0.1255428904152941E+00  -0.1302227727445110E+00   0.5735809508179782E+05   0.2049470934848235E+06   0.7276300000000000E+01   0.1160355440000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1010000000000000E+03   0.1400000000000000E+03   0.1683946687230995E+00   0.1186384174961199E+00  -0.1233054205989808E+00   0.5736149932820396E+05   0.2049470934848237E+06   0.8179000000000000E+01   0.1304025960000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1110000000000000E+03   0.1400000000000000E+03   0.1686578133558712E+00   0.1175839426966722E+00  -0.1223461441026240E+00   0.5735966330261856E+05   0.2049470934848239E+06   0.1048780000000000E+02   0.1672906790000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1210000000000000E+03   0.1400000000000000E+03   0.1687318707761097E+00   0.1203162471883839E+00  -0.1250516967190660E+00   0.5734082504851263E+05   0.2049470934848237E+06   0.1310640000000000E+02   0.2090885850000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1310000000000000E+03   0.1400000000000000E+03   0.1687572625455448E+00   0.1200340152039211E+00  -0.1247152154890536E+00   0.5731801986317620E+05   0.2049470934848239E+06   0.1599390000000000E+02   0.2551753480000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1410000000000000E+03   0.1400000000000000E+03   0.1687625861936262E+00   0.1209101180904457E+00  -0.1256013029915534E+00   0.5731000561899356E+05   0.2049470934848234E+06   0.1946310000000000E+02   0.3105482390000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1510000000000000E+03   0.1400000000000000E+03   0.1687647200837045E+00   0.1209886839451871E+00  -0.1256874429312241E+00   0.5730983193779557E+05   0.2049470934848238E+06   0.2294130000000000E+02   0.3660173240000001E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1610000000000000E+03   0.1400000000000000E+03   0.1687647521377263E+00   0.1209391571989195E+00  -0.1256375680970963E+00   0.5730974166378200E+05   0.2049470934848232E+06   0.2669740000000000E+02   0.4256380079999999E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1710000000000000E+03   0.1400000000000000E+03   0.1687647553018071E+00   0.1209460329111237E+00  -0.1256407142478450E+00   0.5730974549427012E+05   0.2049470934848234E+06   0.3011390000000000E+02   0.4796857270000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1810000000000000E+03   0.1400000000000000E+03   0.1687647570578047E+00   0.1209460805245592E+00  -0.1256408271160719E+00   0.5730974240290104E+05   0.2049470934848234E+06   0.3426320000000000E+02   0.5453980720000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.1910000000000000E+03   0.1400000000000000E+03   0.1687647455261658E+00   0.1209403218094472E+00  -0.1256405872320394E+00   0.5730974546431949E+05   0.2049470934848234E+06   0.3854910000000000E+02   0.6132083040000002E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2010000000000000E+03   0.1400000000000000E+03   0.1687647605988228E+00   0.1209379008484956E+00  -0.1256405878996551E+00   0.5730973849488745E+05   0.2049470934848234E+06   0.4502260000000000E+02   0.7159819990000005E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2110000000000000E+03   0.1400000000000000E+03   0.1687647523610089E+00   0.1209398884826950E+00  -0.1256405780660527E+00   0.5730974101079921E+05   0.2049470934848237E+06   0.5131560000000000E+02   0.8155662219999995E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2210000000000000E+03   0.1400000000000000E+03   0.1687647521816381E+00   0.1209460978078971E+00  -0.1256408036950294E+00   0.5730973868372807E+05   0.2049470934848236E+06   0.5809590000000000E+02   0.9227737780000007E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2310000000000000E+03   0.1400000000000000E+03   0.1687647475016552E+00   0.1209479923809031E+00  -0.1256406289125630E+00   0.5730974035322184E+05   0.2049470934848238E+06   0.6401800000000000E+02   0.1016366358000000E+04
   0.3000000000000000E-05   0.0000000000000000E+00   0.1500000000000000E+02   0.2410000000000000E+03   0.1400000000000000E+03   0.1687647500462219E+00   0.1209313005929754E+00  -0.1256407013511139E+00   0.5730973822597373E+05   0.2049470934848242E+06   0.7037530000000000E+02   0.1116600544999999E+04
